year,county,school_district,sd_number,political_unit,info_number,total_rate_gross,total_rate_class1,total_rate_class2,emergency_rate,current_expense_rate_gross,current_expense_rate_class1,current_expense_rate_class2,bond_rate,general_fund_millage,recreation_rate_gross,recreation_rate_class1,recreation_rate_class2,improvement_rate_gross,improvement_rate_class1,improvement_rate_class2,library_millage,library_rate_gross,library_rate_class1,library_rate_class2,acquisition_rate,mill_floor_rate_class1,mill_floor_rate_class2,sub_levy_rate,library_rate_millage,safety_rate_gross,safety_rate_class1,safety_rate_class2,credit_qualify_rate_class1,qualifying_nonbusiness_class1
1994,cuyahoga,brecksville-broadview heights csd,NA,NA,NA,59.9,28.110490000000002,35.99616,0,49.75,18.639990000000004,26.36829,4.56,4.6899999999999995,0,0,0,0.9,0.22049000000000002,0.37788000000000005,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,brooklyn csd,NA,NA,NA,41.1,27.68694,29.577160000000003,7.4,28.1,15.40002,17.0386,0,4.6,0,0,0,1,0.28692000000000006,0.5385599999999999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,chagrin falls evsd,NA,NA,NA,83.9,35.410959999999996,37.89936,0,78.05,29.56096,32.04936,1.35,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,cleveland csd,NA,NA,NA,48.1,24.624100000000002,34.93946,0,40.7,17.2241,27.539460000000002,3.4,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,cleveland hts-university hts csd,NA,NA,NA,102.1,48.080079999999995,62.24282,0,93.85,40.337239999999994,54.23946,0,4.45,0,0,0,3.8,3.2928399999999995,3.55336,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,cuyahoga heights lsd,NA,NA,NA,19,19,19,0,13.9,13.9,13.9,1,4.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,east cleveland csd,NA,NA,NA,90.5,47.75817000000001,66.08305,0,83.6,40.85817,59.18305,2.12,4.78,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,euclid csd,NA,NA,NA,62.92,34.98399,41.97322,0,56,28.39865,35.29375000000001,2.3,4.619999999999999,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,fairview park csd,NA,NA,NA,70.5,37.404979999999995,42.60219000000001,4.470000000000001,57.3,24.901980000000002,30.124550000000003,2.2600000000000002,4.57,0,0,0,1.9,1.2029999999999998,1.17765,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,garfield heights csd,NA,NA,NA,51.5,37.43795,37.53363,16.24,28.9,15.140019999999998,15.140019999999998,0,4.859999999999999,0,0,0,1.5,1.19793,1.2936199999999998,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,independence lsd,NA,NA,NA,23.4,20.693050000000003,21.03838,0,16.05,13.90001,13.953240000000001,0,6.1,0,0,0,1.25,0.6930499999999999,0.98514,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,lakewood csd,NA,NA,NA,83.75,38.58243,51.54042,0,75.5,30.33243,43.290420000000005,3.22,5.03,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,maple heights csd,NA,NA,NA,56.7,34.628220000000006,38.356339999999996,9.8,40.1,18.124250000000004,21.88326,0,5.3,0,0,0,1.5,1.4039699999999997,1.37308,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,mayfield csd,NA,NA,NA,55.9,23.85313,29.262249999999998,0,49.65,17.779539999999997,23.17063,0.53,5.02,0,0,0,0.7,0.52359,0.5416200000000001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,north olmsted csd,NA,NA,NA,63.2,31.28782,38.46781,0,57.4,25.72123,32.86143,0,3.9,0,0,0,1.9,1.6665800000000002,1.70638,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,north royalton csd,NA,NA,NA,58.2,32.200010000000006,32.89284,7,40.1,14.10001,14.79284,5.2,5.9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,olmsted falls csd,NA,NA,NA,74.9,38.16158,51.97983,0,62.2,25.461579999999998,39.279830000000004,7.7,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,orange csd,NA,NA,NA,62.6,26.450629999999997,36.54222,0,56.5,20.594800000000003,30.57955,0.05,5.2,0.8500000000000001,0.60583,0.71267,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,parma csd,NA,NA,NA,54.1,34.02,35.602000000000004,13.239999999999998,35.6,15.52,17.102,0.7799999999999999,4.48,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,richmond heights lsd,NA,NA,NA,66.2,33.85495999999999,37.731500000000004,0,58.5,27.5732,31.17322,0,5.7,0,0,0,2,0.5817599999999999,0.85828,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,rocky river csd,NA,NA,NA,58.9,26.764629999999997,36.75072,0,50.5,18.36463,28.35072,3.8299999999999996,4.57,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,shaker heights csd,NA,NA,NA,131,57.10253000000001,72.35812,0,124.93,51.03253000000001,66.28812,1.97,4.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,solon csd,NA,NA,NA,53.7,29.444679999999998,35.093590000000006,0,44.3,21.14614,26.52913,2.8,5.2,0,0,0,1.4,0.29854,0.56446,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,south euclid-lyndhurst csd,NA,NA,NA,75.2,37.718830000000004,45.68246,0,69.2,31.71883,39.68246,1.61,4.39,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,strongsville csd,NA,NA,NA,66.7,33.08296,43.511579999999995,0,59.68,26.06296,36.49158,1.42,5.6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,warrensville heights csd,NA,NA,NA,65.2,40.18972,51.14932,6.3,51.4,27.828419999999998,38.190180000000005,0,5.1,0.5,0.20027,0.32482000000000005,1.9,0.76103,1.23431,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,cuyahoga,westlake csd,NA,NA,NA,55.9,24.472789999999996,29.657850000000007,0,48.8,17.37279,22.557850000000006,1.3,5.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,darke,ansonia lsd,NA,NA,NA,32.3,24.14806,22.79408,0,27.5,19.34806,17.99408,0,4.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,darke,arcanum-butler lsd,NA,NA,NA,23.6,20.00002,20.00001,0,18.7,15.100019999999999,15.10001,0,4.9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,darke,franklin-monroe lsd,NA,NA,NA,32.15,23.76705,20.48491,0,26.25,18.205379999999998,15.100019999999999,0,4.9,0,0,0,1,0.6616599999999999,0.48490000000000005,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,darke,greenville csd,NA,NA,NA,27.9,21.51283,21.71666,0,22.2,16.30001,16.30001,0,3.7,0,0,0,2,1.5128199999999998,1.71665,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,darke,mississinawa valley lsd,NA,NA,NA,29.9,24.90081,23.23267,0,21.6,16.93029,15.200009999999999,1.5,4.8,0,0,0,2,1.67052,1.7326599999999999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,darke,tri-village lsd,NA,NA,NA,30.1,24.3246,23.965509999999995,0,20.3,15.200009999999999,15.200009999999999,2,4.8,0,0,0,3,2.32459,1.9654999999999998,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,darke,versailles evsd,NA,NA,NA,37.6,27.34991,25.891160000000003,0,32.8,22.54991,21.091160000000002,0,4.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,defiance,ayersville lsd,NA,NA,NA,37.4,32.001219999999996,37.013259999999995,5.6,24.8,19.76125,24.41326,0,5,0,0,0,2,1.63997,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,defiance,central lsd,NA,NA,NA,31.8,31.62956,31.717910000000003,9.7,15.2,15.2,15.2,1.3,4.8,0,0,0,0.8,0.6295599999999999,0.7179099999999999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,defiance,defiance csd,NA,NA,NA,37.5,24.154800000000005,26.745419999999996,0,33.5,20.154800000000005,22.745419999999996,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,defiance,hicksville evsd,NA,NA,NA,30.7,20.292229999999996,20.77183,0,26.4,15.992230000000001,16.47183,0,4.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,defiance,northeastern lsd (defiance co.),NA,NA,NA,41.2,31.335850000000004,30.083309999999997,0,36.2,26.335850000000004,25.083309999999997,0,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,delaware,big walnut lsd,NA,NA,NA,38,30.262469999999997,29.5,2.2,23.9,16.16247,15.4,7.3,4.6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,delaware,buckeye valley lsd,NA,NA,NA,30.5,21.50002,21.50001,0,26,17.00002,17.00001,0,3,0,0,0,1.5,1.5,1.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,delaware,delaware csd,NA,NA,NA,51.6,31.955419999999997,37.47959,0,42.1,23.20439,28.35912,2.1,4.4,0,0,0,3,2.2510399999999997,2.62047,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,delaware,olentangy lsd,NA,NA,NA,43.849999999999994,32.66859000000001,36.152930000000005,0,31.4,20.21859,23.70293,7.45,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,erie,berlin-milan lsd,NA,NA,NA,51.65,27.05648,28.342119999999998,1.29,43.3,19.516260000000003,20.80592,0.96,4.6,0,0,0,1.5,0.69022,0.68619,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,erie,huron csd,NA,NA,NA,60.64,28.83967,34.375479999999996,2.54,49.7,18.980619999999995,23.958309999999997,0,5.3,0,0,0,3,1.9190599999999998,2.47718,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,erie,kelleys island lsd,NA,NA,NA,18.85,18.85,18.85,0,12.25,12.25,12.25,0,5.8,0,0,0,0,0,0,0,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,erie,margaretta lsd,NA,NA,NA,49.05,29.34567,38.07943,0,41.849999999999994,22.85944,31.23559,0,5.7,0,0,0,1.5,0.7862399999999999,1.14384,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,erie,perkins lsd,NA,NA,NA,54.9,31.23549,36.71549,0,45.9,22.934910000000002,27.967729999999996,1,5.2,0,0,0,2,1.39198,1.78691,0,0.8,0.7086,0.76085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,erie,sandusky csd,NA,NA,NA,63.1,34.69836000000001,40.22852000000001,4.75,50.7,23.01453,28.20779,1.4,3.4499999999999997,0,0,0,2,1.4076499999999998,1.66914,0,0.8,0.6761799999999999,0.7516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,erie,vermilion lsd,NA,NA,NA,59.349999999999994,30.176840000000002,41.95145999999999,0,54,24.82684,36.601459999999996,1.35,3.9,0,0,0,0,0,0,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fairfield,amanda-clearcreek lsd,NA,NA,NA,38.3,27.815910000000002,25.70376,0,30.3,19.836970000000004,17.705579999999998,1.3,4.7,0,0,0,2,1.9789299999999999,1.99817,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fairfield,berne-union lsd,NA,NA,NA,52,36.954269999999994,37.82117,0,38.7,23.654270000000004,24.52117,8.1,5.2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fairfield,bloom-carroll lsd,NA,NA,NA,44,26.56827,28.47648,0,37.2,19.768269999999998,21.67648,1.7,5.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fairfield,fairfield union lsd,NA,NA,NA,43.4,24.115380000000002,23.3465,0,34.7,16.040119999999998,15.92158,1,4.7,0,0,0,3,2.3752699999999995,1.7249199999999998,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fairfield,lancaster csd,NA,NA,NA,56.7,28.73891,32.30254,0,52.7,24.73891,28.302539999999997,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fairfield,liberty-union-thurston lsd,NA,NA,NA,41.7,24.517910000000004,24.00002,0,32.9,15.717909999999998,15.200019999999999,4,4.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fairfield,pickerington lsd,NA,NA,NA,66.76,38.24185,37.380269999999996,0,51.3,22.781850000000002,21.92027,10.96,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fairfield,walnut twp lsd,NA,NA,NA,42.02,34.12001000000001,34.12001000000001,9.62,23.1,15.200009999999999,15.200009999999999,4.5,4.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fayette,miami trace lsd,NA,NA,NA,32.1,27.94711,28.34127,4.75,18.9,15.8,15.8,0,4.2,0,0,0,4.25,3.1971000000000003,3.5912699999999997,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fayette,washington court house csd,NA,NA,NA,38.349999999999994,21.27752,25.3561,0,33.65,16.57752,20.656100000000002,0,4.7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,bexley csd,NA,NA,NA,89.28,49.537819999999996,69.86474,0,78.6,38.85781999999999,59.18474,4.98,5.7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,canal winchester lsd,NA,NA,NA,45.86,27.1289,28.768519999999995,0,35.6,16.8689,18.508519999999997,5.26,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,columbus csd,NA,NA,NA,53.01,33.132690000000004,37.43906,0,46.290000000000006,26.412689999999998,30.719060000000002,2.21,4.51,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,dublin csd,NA,NA,NA,58.41,43.38468999999999,43.352959999999996,0,45.4,30.37469,30.34296,8.61,4.4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,gahanna jefferson csd,NA,NA,NA,49.44,30.25447,37.1448,0,39.8,20.614470000000004,27.504800000000003,5.24,4.4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,grandview heights csd,NA,NA,NA,77.11999999999999,42.622640000000004,56.46789,0,65.1,31.05359,44.5994,5.52,5,0,0,0,1.5,1.04905,1.34849,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,groveport-madison lsd,NA,NA,NA,48.260000000000005,35.05674,39.569750000000006,0,43.15,29.946739999999995,34.45975,0.91,4.2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,hamilton lsd,NA,NA,NA,47.4,32.53016,37.42362,0,42.2,27.330160000000003,32.223620000000004,1,4.2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,hilliard csd,NA,NA,NA,52.15,34.35843,35.974799999999995,0,38.3,20.8603,22.41075,8.4,4.45,0,0,0,1,0.64813,0.71405,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,plain lsd (franklin co.),NA,NA,NA,42.08,26.582749999999997,25.36303,2.79,32.2,16.73894,15.50002,0.59,4.5,0,0,0,2,1.9638099999999998,1.98301,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,reynoldsburg csd,NA,NA,NA,51.339999999999996,32.8382,35.12162,0,37.6,19.74929,21.940179999999998,5.34,6.4,0,0,0,2,1.34891,1.4414399999999998,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,south western csd,NA,NA,NA,52.65,35.506510000000006,44.33949,0,46.1,28.956509999999998,37.78949,2.7,3.8499999999999996,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,upper arlington csd,NA,NA,NA,74.64999999999999,39.52863000000001,43.08927,0,68.36,33.23863000000001,36.79927000000001,0.9400000000000001,5.35,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,westerville csd,NA,NA,NA,60.82,39.863479999999996,37.31719,0,51.3,31.3703,28.71323,3.02,3.8,0,0,0,2.7,1.67317,1.7839599999999998,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,whitehall csd,NA,NA,NA,52.720000000000006,32.87969,35.39043,0,44.7,24.85969,27.37043,1.87,6.1499999999999995,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,franklin,worthington csd,NA,NA,NA,73.43,48.89829,51.566430000000004,0,61.7,37.168290000000006,39.83643,7.23,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fulton,archbold area lsd,NA,NA,NA,40.949999999999996,31.03883,30.60219,0,32.949999999999996,23.03883,22.60219,4,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fulton,evergreen lsd,NA,NA,NA,39.7,26.305619999999998,22.2106,0,32.6,20.280209999999997,16.59028,0,4.7,0,0,0,2.4,1.32541,0.92032,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fulton,gorham-fayette lsd,NA,NA,NA,40.7,31.447699999999998,25.385729999999995,0,36.2,26.947699999999998,20.885729999999995,0,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fulton,pettisville lsd,NA,NA,NA,49.3,38.373479999999994,30.142719999999997,0,41.8,31.265479999999997,22.8504,0,5.5,0,0,0,2,1.608,1.79232,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fulton,pike-delta-york lsd,NA,NA,NA,51.6,35.70434,37.067930000000004,6.2,41.4,25.50434,26.86793,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fulton,swanton lsd,NA,NA,NA,56,31.231900000000003,31.593609999999998,0,48.5,24.55975,25.04028,0.1,3.8,0.3,0.26822,0.29150000000000004,3.3,2.5039200000000004,2.36183,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,fulton,wauseon evsd,NA,NA,NA,39.4,30.205699999999997,30.232599999999998,7.2,23.8,14.850010000000001,14.850010000000001,2.1,5.1499999999999995,0,0,0,1,0.7556900000000001,0.7825899999999999,0.15000000000000002,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,gallia,gallia county lsd,NA,NA,NA,23.75,22.00001,22.885299999999997,0,17.45,15.700009999999999,16.585299999999997,2,4.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,gallia,gallipolis csd,NA,NA,NA,31,22.70989,22.51261,0,27.2,18.90989,18.712609999999998,0,3.8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,geauga,berkshire lsd,NA,NA,NA,53.2,28.048439999999996,32.27525000000001,0,45.3,20.897280000000002,24.77728,0.9,4.5,0,0,0,2.5,1.7511599999999998,2.09797,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,geauga,cardinal lsd,NA,NA,NA,53,29.534480000000002,33.41961,0,47.6,24.134480000000003,28.01961,0.9,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,geauga,chardon lsd,NA,NA,NA,54.3,26.968279999999996,31.533160000000002,0,49.8,22.468279999999996,27.033160000000002,0,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,geauga,kenston lsd,NA,NA,NA,70,33.91413,40.579570000000004,0,61.2,25.114130000000003,31.77957,4.3,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,geauga,ledgemont lsd,NA,NA,NA,55.7,35.17201000000001,38.47868,0,46.7,26.17201,29.478679999999997,4.5,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,geauga,newbury lsd,NA,NA,NA,57.8,31.803739999999998,34.72688,7.6,43.8,18.175990000000002,20.965399999999995,0.3,5.1,0,0,0,1,0.6277400000000001,0.7614799999999999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,geauga,west geauga lsd,NA,NA,NA,50.65,27.35002,28.586139999999997,3.3,38.8,15.50002,16.73614,4.05,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,greene,beavercreek lsd,NA,NA,NA,39,26.903669999999998,26.806860000000004,5.9,26.2,14.40001,14.40001,0.3,5.6,0,0,0,1,0.70366,0.60685,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,greene,cedar cliff lsd,NA,NA,NA,34.4,25.08925,25.28097,0,24.7,15.600019999999999,15.6,2.3,4.4,0,0,0,3,2.78924,2.98097,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,greene,fairborn csd,NA,NA,NA,41.8,21.205339999999996,24.90016,0,37.2,16.605339999999998,20.30016,0,4.6,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,greene,greeneview lsd,NA,NA,NA,32.4,22.78106,22.1707,0,26.3,16.681060000000002,16.0707,2.15,3.9499999999999997,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,greene,sugarcreek lsd,NA,NA,NA,63.5,34.80153,34.27329,0,53.8,25.10153,24.57329,5.2,4.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,greene,xenia csd,NA,NA,NA,40.8,30.13679,30.554810000000003,9.2,26,15.700019999999999,15.98997,0,4.3,0,0,0,1.3,0.93676,1.06484,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,greene,yellow springs evsd,NA,NA,NA,74.1,45.54761,51.252900000000004,18.6,47.5,19.54836,24.93143,0,4.3,0,0,0,3.7,3.0992499999999996,3.42148,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,guernsey,cambridge csd,NA,NA,NA,40.9,32.05872,34.59615000000001,9.25,24.35,16.656550000000003,18.91371,0,4.4,0,0,0,2.9,1.75217,2.0324399999999994,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,guernsey,east guernsey lsd,NA,NA,NA,43.9,37.300019999999996,38.009130000000006,10.55,23.3,16.70002,17.409129999999998,6.75,3.3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,guernsey,rolling hills lsd,NA,NA,NA,43.7,43.7,43.7,16,17,17,17,8.3,2.4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,hamilton,cincinnati csd,NA,NA,NA,48.58,33.398790000000005,34.245810000000006,12.629999999999999,30.66,15.81002,16.631960000000007,0.36,4.1899999999999995,0,0,0,0.74,0.40877,0.43385000000000007,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,hamilton,deer park csd,NA,NA,NA,55.1,31.022389999999998,31.276970000000002,0,50.54,26.462389999999996,26.716970000000003,0,4.56,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,hamilton,finneytown lsd,NA,NA,NA,68.7,41.15312,42.97213000000001,0,60.42,33.245960000000004,35.02019000000001,0.27,6.51,0,0,0,1.5,1.12716,1.17195,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,hamilton,forest hills lsd,NA,NA,NA,49.51,30.150990000000004,31.09019,0,43.83,24.47099,25.41019,0.35,5.33,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,hamilton,indian hill evsd,NA,NA,NA,44.63,21.71002,24.240569999999998,1.71,36.51,13.590019999999999,16.12057,0,6.41,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,hamilton,lockland csd,NA,NA,NA,35.120000000000005,27.471519999999998,31.476239999999997,0,27.9,20.25152,24.25624,3.03,4.1899999999999995,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,hamilton,loveland csd,NA,NA,NA,56.13,32.78519000000001,31.545429999999996,0,45.58,22.23519,20.995429999999995,5.99,4.56,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,hamilton,maderia csd,NA,NA,NA,68.97,37.51163,41.5058,0,64.71000000000001,33.25163,37.2458,0,4.26,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,hamilton,mariemont csd,NA,NA,NA,67.97,33.60422,45.57151,0,62.120000000000005,27.75422,39.72151000000001,0,5.85,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
