id,soil_series,texture,slope,erosion,drainage,indx,CAUV 2018,Projected Expected 2019,Projected Low 2019,Projected High 2019
MONONGAHELASIL5-10MMW,MONONGAHELA,SIL,5-10,M,MW,indx_59,900,710,625,1240
MONONGAHELASIL5-10SMW,MONONGAHELA,SIL,5-10,S,MW,indx_69,1040,845,695,1390
MONONGAHELASIL8-15MMW,MONONGAHELA,SIL,8-15,M,MW,indx_59,720,535,535,1030
"MONTGOMERY,GRAV-SUBSTSICL0-2SVP","MONTGOMERY,GRAV-SUBST",SICL,0-2,S,VP,indx_79,2310,2055,1820,2710
MONTGOMERYSIC0-2SVP,MONTGOMERY,SIC,0-2,S,VP,indx_79,2070,1805,1575,2410
MONTGOMERYSICL0-2SVP,MONTGOMERY,SICL,0-2,S,VP,indx_79,2310,2055,1820,2710
MONTGOMERYSIL0-2SVP,MONTGOMERY,SIL,0-2,S,VP,indx_79,2530,2225,1990,2860
"MONTGOMERY,V,FF-PHSIL0-2SVP","MONTGOMERY,V,FF-PH",SIL,0-2,S,VP,indx_79,2290,1975,1730,2620
"MORLEY-BELMORE,C6-15MW","MORLEY-BELMORE,C",,6-15,M,W,indx_59,350,350,350,540
MORLEYCL12-18MW,MORLEY,CL,12-18,M,W,indx_59,350,350,350,520
MORLEYCL12-18SEW,MORLEY,CL,12-18,SE,W,indx_49,350,350,350,350
MORLEYCL6-12MW,MORLEY,CL,6-12,M,W,indx_69,500,425,425,880
MORLEYCL9-18SEW,MORLEY,CL,9-18,SE,W,indx_49,350,350,350,350
MORLEYL12-18MW,MORLEY,L,12-18,M,W,indx_59,370,360,360,550
MORLEYL2-6SW,MORLEY,L,2-6,S,W,indx_79,1290,1080,870,1640
"MORLEY,LM-SUBSTL0-2SW","MORLEY,LM-SUBST",L,0-2,S,W,indx_79,1480,1265,1050,1840
"MORLEY,LM-SUBST-MILTON,C2-6SW","MORLEY,LM-SUBST-MILTON,C",,2-6,S,W,indx_79,1230,1030,820,1590
MORLEY-MILTONSIL2-6SW,MORLEY-MILTON,SIL,2-6,S,W,indx_69,1150,955,750,1510
MORLEYSIL12-18MW,MORLEY,SIL,12-18,M,W,indx_59,370,360,360,550
MORLEYSIL18-25MW,MORLEY,SIL,18-25,M,W,indx_59,350,350,350,350
MORLEYSIL18-25SW,MORLEY,SIL,18-25,S,W,indx_59,350,350,350,350
MORLEYSIL2-6MW,MORLEY,SIL,2-6,M,W,indx_69,870,710,610,1260
MORLEYSIL2-6SW,MORLEY,SIL,2-6,S,W,indx_79,1290,1080,870,1640
MORLEYSIL6-12MW,MORLEY,SIL,6-12,M,W,indx_69,660,510,505,1040
MORLEYSIL6-12SW,MORLEY,SIL,6-12,S,W,indx_69,870,710,610,1260
MORLEYSOILS12-18SEW,MORLEY,SOILS,12-18,SE,W,indx_49,350,350,350,350
MORLEYSOILS6-12SEW,MORLEY,SOILS,6-12,SE,W,indx_59,350,350,350,490
MORNINGSUNSIL0-2SMW,MORNINGSUN,SIL,0-2,S,MW,indx_89,2340,2080,1850,2740
MORNINGSUN-XENIASIL0-2SMW,MORNINGSUN-XENIA,SIL,0-2,S,MW,indx_89,2220,1960,1730,2600
MORNINGSUN-XENIASIL2-6MMW,MORNINGSUN-XENIA,SIL,2-6,M,MW,indx_79,1900,1660,1435,2270
MORNINGSUN-XENIASIL2-6SMW,MORNINGSUN-XENIA,SIL,2-6,S,MW,indx_79,2060,1795,1570,2410
MORRISTOWNCL0-8SW,MORRISTOWN,CL,0-8,S,W,indx_49,350,350,350,350
MORRISTOWNCL8-25SW,MORRISTOWN,CL,8-25,S,W,indx_49,350,350,350,350
MORRISTOWNCN-CL0-6SW,MORRISTOWN,CN-CL,0-6,S,W,indx_49,350,350,350,350
MORRISTOWNCN-CL6-20SW,MORRISTOWN,CN-CL,6-20,S,W,indx_49,350,350,350,350
MORRISTOWNCN-SICL0-8SW,MORRISTOWN,CN-SICL,0-8,S,W,indx_49,350,350,350,350
MORRISTOWNCN-SICL8-25SW,MORRISTOWN,CN-SICL,8-25,S,W,indx_49,350,350,350,350
MORRISTOWNL0-8SW,MORRISTOWN,L,0-8,S,W,indx_59,350,350,350,350
MORRISTOWNL15-25SW,MORRISTOWN,L,15-25,S,W,indx_49,350,350,350,350
MORRISTOWNL8-15SW,MORRISTOWN,L,8-15,S,W,indx_49,350,350,350,350
MORRISTOWNSH-SICL0-3SW,MORRISTOWN,SH-SICL,0-3,S,W,indx_49,350,350,350,350
MORRISTOWNSH-SICL1-15SW,MORRISTOWN,SH-SICL,1-15,S,W,indx_49,350,350,350,350
MORRISTOWNSH-SICL15-25SW,MORRISTOWN,SH-SICL,15-25,S,W,indx_49,350,350,350,350
MORRISTOWNSH-SICL3-15SW,MORRISTOWN,SH-SICL,3-15,S,W,indx_49,350,350,350,350
MORRISTOWNSH-SICL8-25SW,MORRISTOWN,SH-SICL,8-25,S,W,indx_49,350,350,350,350
MORRISTOWNSICL0-3SW,MORRISTOWN,SICL,0-3,S,W,indx_49,350,350,350,350
MORRISTOWNSICL0-6SW,MORRISTOWN,SICL,0-6,S,W,indx_49,350,350,350,350
MORRISTOWNSICL0-8SW,MORRISTOWN,SICL,0-8,S,W,indx_49,350,350,350,350
MORRISTOWNSICL15-25SW,MORRISTOWN,SICL,15-25,S,W,indx_49,350,350,350,350
MORRISTOWNSICL1-8SW,MORRISTOWN,SICL,1-8,S,W,indx_49,350,350,350,350
MORRISTOWNSICL3-15SW,MORRISTOWN,SICL,3-15,S,W,indx_49,350,350,350,350
MORRISTOWNSICL6-20SW,MORRISTOWN,SICL,6-20,S,W,indx_49,350,350,350,350
MORRISTOWNSICL8-15SW,MORRISTOWN,SICL,8-15,S,W,indx_49,350,350,350,350
MORRISTOWNSICL8-25SW,MORRISTOWN,SICL,8-25,S,W,indx_49,350,350,350,350
MORRISTOWNST-CL0-8SW,MORRISTOWN,ST-CL,0-8,S,W,indx_49,350,350,350,350
MORRISTOWNST-CL8-25SW,MORRISTOWN,ST-CL,8-25,S,W,indx_49,350,350,350,350
"MORRISTOWN,STONYCN-SICL0-8SW","MORRISTOWN,STONY",CN-SICL,0-8,S,W,indx_49,350,350,350,350
"MORRISTOWN,STONYCN-SICL8-25SW","MORRISTOWN,STONY",CN-SICL,8-25,S,W,indx_49,350,350,350,350
MORRISVILLESICL12-18MMW,MORRISVILLE,SICL,12-18,M,MW,indx_59,390,370,370,640
MORRISVILLESICL18-25MMW,MORRISVILLE,SICL,18-25,M,MW,indx_49,350,350,350,350
MORTIMERSICL2-6MMW,MORTIMER,SICL,2-6,M,MW,indx_59,350,350,350,400
MORTIMERSIL2-6SMW,MORTIMER,SIL,2-6,S,MW,indx_69,450,400,400,770
"MOSHANNON,FF-PHSIL0-2SW","MOSHANNON,FF-PH",SIL,0-2,S,W,indx_79,1650,1350,1110,1940
"MOSHANNON,OF-PHSIL0-2SW","MOSHANNON,OF-PH",SIL,0-2,S,W,indx_79,2220,1940,1705,2560
MOSHANNONSIL0-2SW,MOSHANNON,SIL,0-2,S,W,indx_79,2220,1940,1705,2560
MUCKMUCK0-2SVP,MUCK,MUCK,0-2,S,VP,indx_49,350,350,350,350
MUCK(WOOD)MUCK0-2SVP,MUCK(WOOD),MUCK,0-2,S,VP,indx_79,1740,1465,1235,2050
MUSKEGOMUCK0-2SVP,MUSKEGO,MUCK,0-2,S,VP,indx_79,1450,1175,945,1750
MUSKINGUMCN-SIL12-18MW,MUSKINGUM,CN-SIL,12-18,M,W,indx_49,350,350,350,350
MUSKINGUMCN-SIL18-25MW,MUSKINGUM,CN-SIL,18-25,M,W,indx_49,350,350,350,350
MUSKINGUMCN-SIL2-6SW,MUSKINGUM,CN-SIL,2-6,S,W,indx_69,470,410,410,780
MUSKINGUMCN-SIL6-12MW,MUSKINGUM,CN-SIL,6-12,M,W,indx_59,350,350,350,350
MUSKINGUM-GILPINSIL18-25SEW,MUSKINGUM-GILPIN,SIL,18-25,SE,W,indx_49,350,350,350,350
MUSKINGUM-GILPINSIL18-25SW,MUSKINGUM-GILPIN,SIL,18-25,S,W,indx_59,350,350,350,350
MUSKINGUMSIL12-18MW,MUSKINGUM,SIL,12-18,M,W,indx_59,350,350,350,390
MUSKINGUMSIL12-18SEW,MUSKINGUM,SIL,12-18,SE,W,indx_49,350,350,350,350
MUSKINGUMSIL12-18SW,MUSKINGUM,SIL,12-18,S,W,indx_59,380,365,365,640
MUSKINGUMSIL18-25MW,MUSKINGUM,SIL,18-25,M,W,indx_49,350,350,350,350
MUSKINGUMSIL18-25SEW,MUSKINGUM,SIL,18-25,SE,W,indx_49,350,350,350,350
MUSKINGUMSIL18-25SW,MUSKINGUM,SIL,18-25,S,W,indx_49,350,350,350,350
MUSKINGUMSIL2-6SW,MUSKINGUM,SIL,2-6,S,W,indx_69,950,765,650,1310
MUSKINGUMSIL6-12MW,MUSKINGUM,SIL,6-12,M,W,indx_69,490,420,420,820
MUSKINGUMSIL6-12SEW,MUSKINGUM,SIL,6-12,SE,W,indx_49,350,350,350,350
MUSKINGUMSIL6-12SW,MUSKINGUM,SIL,6-12,S,W,indx_69,710,530,530,1020
MUSKINGUMSL12-18MW,MUSKINGUM,SL,12-18,M,W,indx_59,350,350,350,350
MUSKINGUMSL12-18SEW,MUSKINGUM,SL,12-18,SE,W,indx_49,350,350,350,350
MUSKINGUMSL12-18SW,MUSKINGUM,SL,12-18,S,W,indx_59,350,350,350,480
MUSKINGUMSL18-25MW,MUSKINGUM,SL,18-25,M,W,indx_49,350,350,350,350
MUSKINGUMSL18-25SEW,MUSKINGUM,SL,18-25,SE,W,indx_49,350,350,350,350
MUSKINGUMSL18-25SW,MUSKINGUM,SL,18-25,S,W,indx_49,350,350,350,350
MUSKINGUMSL2-6SW,MUSKINGUM,SL,2-6,S,W,indx_69,820,645,585,1180
MUSKINGUMSL6-12MW,MUSKINGUM,SL,6-12,M,W,indx_59,400,375,375,710
MUSKINGUMSL6-12SW,MUSKINGUM,SL,6-12,S,W,indx_69,540,445,445,890
MUSKINGUMSTV-SIL6-18SW,MUSKINGUM,STV-SIL,6-18,S,W,indx_49,350,350,350,350
MUSKINGUMSTV-SL18-25SW,MUSKINGUM,STV-SL,18-25,S,W,indx_49,350,350,350,350
NAPPANEECL0-2SSWP,NAPPANEE,CL,0-2,S,SWP,indx_79,1180,980,770,1540
NAPPANEEL0-2SSWP,NAPPANEE,L,0-2,S,SWP,indx_79,1460,1230,1015,1800
NAPPANEEL0-3SSWP,NAPPANEE,L,0-3,S,SWP,indx_79,1460,1230,1015,1800
NAPPANEEL2-6MSWP,NAPPANEE,L,2-6,M,SWP,indx_69,790,585,570,1080
NAPPANEEL2-6SSWP,NAPPANEE,L,2-6,S,SWP,indx_79,1180,980,770,1540
NAPPANEESICL0-2SSWP,NAPPANEE,SICL,0-2,S,SWP,indx_79,1180,980,770,1540
NAPPANEESICL0-3SSWP,NAPPANEE,SICL,0-3,S,SWP,indx_79,1180,980,770,1540
NAPPANEESICL2-6MSWP,NAPPANEE,SICL,2-6,M,SWP,indx_69,680,515,515,990
NAPPANEESICL2-6SSWP,NAPPANEE,SICL,2-6,S,SWP,indx_69,790,585,570,1080
NAPPANEESICL6-12MSWP,NAPPANEE,SICL,6-12,M,SWP,indx_69,430,390,390,740
NAPPANEESIL0-2SSWP,NAPPANEE,SIL,0-2,S,SWP,indx_79,1460,1230,1015,1800
NAPPANEESIL0-3SSWP,NAPPANEE,SIL,0-3,S,SWP,indx_79,1460,1230,1015,1800
NAPPANEESIL2-6SSWP,NAPPANEE,SIL,2-6,S,SWP,indx_79,1180,980,770,1540
NAPPANEESIL4-10MSWP,NAPPANEE,SIL,4-10,M,SWP,indx_69,680,515,515,990
NAPPANEESL0-2SSWP,NAPPANEE,SL,0-2,S,SWP,indx_79,1460,1230,1015,1800
NAPPANEESL2-6SSWP,NAPPANEE,SL,2-6,S,SWP,indx_79,1180,980,770,1540
NEGLEYCL12-18SEW,NEGLEY,CL,12-18,SE,W,indx_49,350,350,350,350
NEGLEYCL6-12SEW,NEGLEY,CL,6-12,SE,W,indx_59,350,350,350,350
NEGLEYGR-L10-15MW,NEGLEY,GR-L,10-15,M,W,indx_59,350,350,350,550
NEGLEYGR-L2-5SW,NEGLEY,GR-L,2-5,S,W,indx_69,910,750,630,1300
NEGLEYGR-L5-10MW,NEGLEY,GR-L,5-10,M,W,indx_59,460,405,405,770
NEGLEYGR-SL12-18MW,NEGLEY,GR-SL,12-18,M,W,indx_59,350,350,350,350
NEGLEYGR-SL18-25MW,NEGLEY,GR-SL,18-25,M,W,indx_49,350,350,350,350
NEGLEYGR-SL18-25SEW,NEGLEY,GR-SL,18-25,SE,W,indx_49,350,350,350,350
NEGLEYGR-SL18-25SW,NEGLEY,GR-SL,18-25,S,W,indx_49,350,350,350,350
NEGLEYGR-SL6-12MW,NEGLEY,GR-SL,6-12,M,W,indx_59,600,475,475,980
NEGLEYL10-15MW,NEGLEY,L,10-15,M,W,indx_59,410,380,380,680
NEGLEYL12-18MW,NEGLEY,L,12-18,M,W,indx_59,350,350,350,530
NEGLEYL12-18SW,NEGLEY,L,12-18,S,W,indx_59,410,380,380,680
NEGLEYL12-20MW,NEGLEY,L,12-20,M,W,indx_59,350,350,350,500
NEGLEYL15-25SW,NEGLEY,L,15-25,S,W,indx_49,350,350,350,350
NEGLEYL18-25SW,NEGLEY,L,18-25,S,W,indx_49,350,350,350,350
NEGLEYL2-5SW,NEGLEY,L,2-5,S,W,indx_69,1060,880,705,1430
NEGLEYL5-10MW,NEGLEY,L,5-10,M,W,indx_59,600,475,475,980
NEGLEYL5-10SW,NEGLEY,L,5-10,S,W,indx_69,760,595,555,1130
NEGLEYL6-12MW,NEGLEY,L,6-12,M,W,indx_59,600,475,475,980
NEGLEYL6-12SW,NEGLEY,L,6-12,S,W,indx_69,760,595,555,1130
NEGLEYL8-15SW,NEGLEY,L,8-15,S,W,indx_59,600,475,475,980
NEGLEYSIL10-15MW,NEGLEY,SIL,10-15,M,W,indx_59,410,380,380,680
NEGLEYSIL15-25SW,NEGLEY,SIL,15-25,S,W,indx_49,350,350,350,350
NEGLEYSIL2-5SW,NEGLEY,SIL,2-5,S,W,indx_69,1060,880,705,1430
NEGLEYSIL2-6SW,NEGLEY,SIL,2-6,S,W,indx_69,1060,880,705,1430
NEGLEYSIL5-10MW,NEGLEY,SIL,5-10,M,W,indx_59,600,475,475,980
NEGLEYSIL8-15SW,NEGLEY,SIL,8-15,S,W,indx_59,600,475,475,980
NEGLEYSOILS10-20SEW,NEGLEY,SOILS,10-20,SE,W,indx_49,350,350,350,350
NEGLEYSOILS15-20SEW,NEGLEY,SOILS,15-20,SE,W,indx_49,350,350,350,350
"NEWARK,FF-PHSIL0-2SSWP","NEWARK,FF-PH",SIL,0-2,S,SWP,indx_69,1060,885,705,1440
"NEWARK,OF-PHSIL0-2SSWP","NEWARK,OF-PH",SIL,0-2,S,SWP,indx_79,1630,1395,1180,1980
"NEWARK,PO-PHSIL0-2SSWP","NEWARK,PO-PH",SIL,0-2,S,SWP,indx_49,350,350,350,350
NEWARKSIL0-2SSWP,NEWARK,SIL,0-2,S,SWP,indx_69,1070,890,710,1440
"NEWARK,V,FF-PHSIL0-2SSWP","NEWARK,V,FF-PH",SIL,0-2,S,SWP,indx_59,350,350,350,350
NICELYSIL6-12MMW,NICELY,SIL,6-12,M,MW,indx_69,1080,895,715,1460
NICHOLSONSIL1-6SMW,NICHOLSON,SIL,1-6,S,MW,indx_79,1640,1410,1195,1990
NICHOLSONSIL2-6MMW,NICHOLSON,SIL,2-6,M,MW,indx_69,1440,1230,1015,1800
NICHOLSONSIL2-6SMW,NICHOLSON,SIL,2-6,S,MW,indx_79,1640,1410,1195,1990
NICHOLSONSIL6-12MMW,NICHOLSON,SIL,6-12,M,MW,indx_69,840,670,595,1210
NINEVEHSIL0-2SW,NINEVEH,SIL,0-2,S,W,indx_79,1230,1030,820,1580
NINEVEHSIL2-6SW,NINEVEH,SIL,2-6,S,W,indx_79,1090,905,720,1450
"NOLIN,FF-PHSIL0-2SW","NOLIN,FF-PH",SIL,0-2,S,W,indx_69,1740,1465,1235,2050
"NOLIN,OF-PHSIL0-2SW","NOLIN,OF-PH",SIL,0-2,S,W,indx_79,2040,1780,1550,2390
"NOLIN,RF-PHSIL0-2SW","NOLIN,RF-PH",SIL,0-2,S,W,indx_79,2040,1780,1550,2390
NOLINSIL0-2SW,NOLIN,SIL,0-2,S,W,indx_79,2040,1780,1550,2390
"NOLIN,V,OF-PHSIL0-2SW","NOLIN,V,OF-PH",SIL,0-2,S,W,indx_79,2430,2120,1880,2750
OAKVILLEFS0-6SW,OAKVILLE,FS,0-6,S,W,indx_49,350,350,350,350
OAKVILLEFS2-12SW,OAKVILLE,FS,2-12,S,W,indx_49,350,350,350,350
OAKVILLEFS2-6SW,OAKVILLE,FS,2-6,S,W,indx_49,350,350,350,350
OAKVILLEFS2-8SW,OAKVILLE,FS,2-8,S,W,indx_49,350,350,350,350
OAKVILLEFS6-12SW,OAKVILLE,FS,6-12,S,W,indx_49,350,350,350,350
OAKVILLEFS6-18SW,OAKVILLE,FS,6-18,S,W,indx_49,350,350,350,350
OAKVILLELFS0-6SW,OAKVILLE,LFS,0-6,S,W,indx_49,350,350,350,350
OAKVILLELFS12-25SW,OAKVILLE,LFS,12-25,S,W,indx_49,350,350,350,350
OAKVILLELFS2-6SW,OAKVILLE,LFS,2-6,S,W,indx_49,350,350,350,350
OAKVILLELFS6-12SW,OAKVILLE,LFS,6-12,S,W,indx_49,350,350,350,350
OCKLEY-KENDALLVILLESIL0-2SW,OCKLEY-KENDALLVILLE,SIL,0-2,S,W,indx_79,1990,1740,1515,2350
OCKLEY-KENDALLVILLESIL12-18MW,OCKLEY-KENDALLVILLE,SIL,12-18,M,W,indx_69,730,570,540,1100
OCKLEY-KENDALLVILLESIL2-6MW,OCKLEY-KENDALLVILLE,SIL,2-6,M,W,indx_79,1460,1250,1035,1830
OCKLEY-KENDALLVILLESIL2-6SW,OCKLEY-KENDALLVILLE,SIL,2-6,S,W,indx_79,1710,1470,1250,2050
OCKLEY-KENDALLVILLESIL6-12MW,OCKLEY-KENDALLVILLE,SIL,6-12,M,W,indx_69,740,545,545,1040
OCKLEY-KENDALLVILLESOILS12-18SEW,OCKLEY-KENDALLVILLE,SOILS,12-18,SE,W,indx_49,350,350,350,350
OCKLEY-KENDALLVILLESOILS6-12SEW,OCKLEY-KENDALLVILLE,SOILS,6-12,SE,W,indx_59,710,550,530,1080
OCKLEYL0-2SW,OCKLEY,L,0-2,S,W,indx_79,1990,1740,1515,2350
OCKLEYL1-8SW,OCKLEY,L,1-8,S,W,indx_79,1660,1430,1215,2020
OCKLEYL2-6MW,OCKLEY,L,2-6,M,W,indx_79,1530,1305,1090,1870
OCKLEYL2-6SW,OCKLEY,L,2-6,S,W,indx_79,1710,1470,1250,2050
OCKLEYL6-12MW,OCKLEY,L,6-12,M,W,indx_69,870,700,610,1240
"OCKLEY,M-SUBSTSIL0-2SW","OCKLEY,M-SUBST",SIL,0-2,S,W,indx_79,1990,1740,1515,2350
"OCKLEY,M-SUBSTSIL2-6MW","OCKLEY,M-SUBST",SIL,2-6,M,W,indx_79,1460,1250,1035,1830
"OCKLEY,M-SUBSTSIL2-6SW","OCKLEY,M-SUBST",SIL,2-6,S,W,indx_79,1710,1470,1250,2050
"OCKLEY,M-SUBSTSIL6-12MW","OCKLEY,M-SUBST",SIL,6-12,M,W,indx_69,870,700,610,1240
OCKLEYSIL0-2SW,OCKLEY,SIL,0-2,S,W,indx_79,1990,1740,1515,2350
OCKLEYSIL0-3SW,OCKLEY,SIL,0-3,S,W,indx_79,1990,1740,1515,2350
OCKLEYSIL2-6MW,OCKLEY,SIL,2-6,M,W,indx_79,1460,1250,1035,1830
OCKLEYSIL2-6SW,OCKLEY,SIL,2-6,S,W,indx_79,1710,1470,1250,2050
OCKLEYSIL6-12MW,OCKLEY,SIL,6-12,M,W,indx_69,870,700,610,1240
OCKLEYSIL6-12SW,OCKLEY,SIL,6-12,S,W,indx_79,1530,1305,1090,1870
"OCKLEY,T-SUBSTSIL0-2SW","OCKLEY,T-SUBST",SIL,0-2,S,W,indx_79,1900,1665,1440,2280
"OCKLEY,T-SUBSTSIL2-6SW","OCKLEY,T-SUBST",SIL,2-6,S,W,indx_79,1710,1470,1250,2050
"OCKLEY,T-SUBSTSIL6-12MW","OCKLEY,T-SUBST",SIL,6-12,M,W,indx_69,1250,1045,835,1600
"ODELL-LEWISBURG,C0-2SSWP","ODELL-LEWISBURG,C",,0-2,S,SWP,indx_89,2890,2575,2330,3260
"ODELL-LEWISBURG,C2-6SSWP","ODELL-LEWISBURG,C",,2-6,S,SWP,indx_89,2610,2300,2060,2950
ODELLSIL0-2SSWP,ODELL,SIL,0-2,S,SWP,indx_89,2730,2435,2195,3120
ODELLSIL0-3SSWP,ODELL,SIL,0-3,S,SWP,indx_89,2730,2435,2195,3120
ODELLSIL2-6SSWP,ODELL,SIL,2-6,S,SWP,indx_89,2400,2135,1900,2800
OGONTZFSL0-2SMW,OGONTZ,FSL,0-2,S,MW,indx_79,1770,1525,1300,2110
OGONTZSIL2-6SMW,OGONTZ,SIL,2-6,S,MW,indx_79,1760,1515,1290,2100
OLENTANGYMK-SIL0-2SVP,OLENTANGY,MK-SIL,0-2,S,VP,indx_69,820,620,585,1150
OLENTANGYSIL0-2SVP,OLENTANGY,SIL,0-2,S,VP,indx_69,820,620,585,1150
OLMSTEDFSL0-2SVP,OLMSTED,FSL,0-2,S,VP,indx_79,2100,1860,1635,2500
OLMSTEDL0-1SVP,OLMSTED,L,0-1,S,VP,indx_79,2170,1925,1700,2570
OLMSTEDL0-2SVP,OLMSTED,L,0-2,S,VP,indx_79,2170,1925,1700,2570
OLMSTEDSICL0-2SVP,OLMSTED,SICL,0-2,S,VP,indx_79,1980,1755,1535,2390
OLMSTEDSIL0-2SVP,OLMSTED,SIL,0-2,S,VP,indx_79,2170,1925,1700,2570
"OLMSTED,SS-SUBSTL0-2SVP","OLMSTED,SS-SUBST",L,0-2,S,VP,indx_79,1980,1755,1535,2390
OLMSTED-VALLEYSOILS0-2SVP,OLMSTED-VALLEY,SOILS,0-2,S,VP,indx_69,1340,1145,935,1720
OMULGASIL0-2SMW,OMULGA,SIL,0-2,S,MW,indx_69,1690,1450,1230,2030
OMULGASIL0-3SMW,OMULGA,SIL,0-3,S,MW,indx_69,1690,1450,1230,2030
OMULGASIL1-6SMW,OMULGA,SIL,1-6,S,MW,indx_69,1550,1325,1110,1900
OMULGASIL1-7SMW,OMULGA,SIL,1-7,S,MW,indx_69,1550,1325,1110,1900
