id,indx,soil_series,texture,slope,erosion,drainage,soil_region,corn_base,soy_base,wheat_base,oats_base,hay_base,prod_index,prod_index_new,indx_new,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
FITCHVILLESIL3-8SSWP,indx_69,FITCHVILLE,SIL,3-8,S,SWP,2,103,32,38,70,3.8,66,66,indx_69,490,470,670,680,1320,1910,1510,1340,1165,980,770,460,660,970,1600
FITCHVILLESIL6-12SSWP,indx_69,FITCHVILLE,SIL,6-12,S,SWP,2,101,31,37,68,3.5,63,65,indx_69,400,410,610,600,1200,1770,1380,1210,1050,860,660,360,500,870,1490
"FITCHVILLE-BENNINGTON,CSIL0-2SSWP",indx_69,"FITCHVILLE-BENNINGTON,C",SIL,0-2,S,SWP,2,106,34,33,68,4,67,66,indx_69,420,560,820,800,1520,2160,1790,1640,1430,1220,990,660,800,1180,1830
"FITCHVILLE,C-SUBSTSIL0-3SSWP",indx_79,"FITCHVILLE,C-SUBST",SIL,0-3,S,SWP,2,110,34,40,74,4,70,71,indx_79,500,640,910,890,1640,2330,1950,1800,1575,1340,1100,740,880,1280,1940
"FITCHVILLE,C-SUBSTSIL3-8SSWP",indx_69,"FITCHVILLE,C-SUBST",SIL,3-8,S,SWP,2,103,32,38,70,3.8,66,66,indx_69,490,470,670,680,1320,1910,1510,1340,1165,980,770,460,660,970,1600
"FITCHVILLE,LOW TERRACESIL0-2SSWP",indx_79,"FITCHVILLE,LOW TERRACE",SIL,0-2,S,SWP,2,110,45,45,75,4.5,76,77,indx_79,920,1150,1450,1520,2460,3340,3080,2990,2640,2350,2080,1650,1870,2290,3020
"FITCHVILLE,T-SUBSTSIL2-6SSWP",indx_69,"FITCHVILLE,T-SUBST",SIL,2-6,S,SWP,2,107,33,39,72,4,68,69,indx_69,590,560,780,790,1530,2170,1710,1630,1390,1190,970,570,770,1170,1820
"FITCHVILLE,V,GRAV-SUBSLSIL0-2SSWP",indx_69,"FITCHVILLE,V,GRAV-SUBSL",SIL,0-2,S,SWP,2,107,36,33,70,4,68,68,indx_69,490,680,920,950,1670,2340,1980,1920,1655,1440,1210,850,990,1390,2050
"FITCHVILLE,V,GRAV-SUBSLSIL1-6SSWP",indx_69,"FITCHVILLE,V,GRAV-SUBSL",SIL,1-6,S,SWP,2,106,35,33,70,4,67,67,indx_69,580,640,860,840,1580,2230,1860,1720,1505,1290,1060,720,920,1310,1960
"FITCHVILLE,V,GRAV-SUBSLSIL2-6SSWP",indx_69,"FITCHVILLE,V,GRAV-SUBSL",SIL,2-6,S,SWP,2,105,35,33,70,4,67,66,indx_69,480,630,850,820,1560,2210,1840,1700,1490,1270,1040,700,900,1300,1950
"FLATROCK,FF-PHSIL0-2SMW",indx_79,"FLATROCK,FF-PH",SIL,0-2,S,MW,11,105,39,40,70,4.3,71,71,indx_79,560,820,1110,1130,2020,2780,2300,2190,1910,1660,1370,960,1100,1530,2290
"FLATROCK,LM-SUBST,OF-PHSIL0-2SMW",indx_79,"FLATROCK,LM-SUBST,OF-PH",SIL,0-2,S,MW,2,115,42,45,74,4.8,78,78,indx_79,860,1050,1390,1450,2330,3240,2890,2780,2450,2170,1910,1490,1640,2130,2860
"FLATROCK,OF-PHL0-2SMW",indx_79,"FLATROCK,OF-PH",L,0-2,S,MW,2,115,42,45,74,4.8,78,78,indx_79,860,1050,1390,1450,2330,3240,2890,2780,2450,2170,1910,1490,1640,2130,2860
"FLATROCK,OF-PHSIL0-2SMW",indx_79,"FLATROCK,OF-PH",SIL,0-2,S,MW,2,115,42,45,74,4.8,78,78,indx_79,860,1050,1390,1450,2330,3240,2890,2780,2450,2170,1910,1490,1640,2130,2860
"FLUVAQUENTS,SILTY,FF-PH0-1SVP",indx_49,"FLUVAQUENTS,SILTY,FF-PH",NA,0-1,S,VP,11,0,0,0,0,0,0,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXCL12-18SEW,indx_49,FOX,CL,12-18,SE,W,3,58,20,22,50,3,44,38,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXCL6-12MW,indx_59,FOX,CL,6-12,M,W,3,80,27,36,59,3.4,56,55,indx_59,180,200,300,350,460,830,440,350,350,350,350,350,350,350,670
FOXCL6-12SEW,indx_49,FOX,CL,6-12,SE,W,3,60,21,22,55,3,45,40,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXGR-L0-2SW,indx_69,FOX,GR-L,0-2,S,W,2,92,31,43,68,3.9,65,64,indx_69,280,340,520,500,1060,1560,1190,1010,870,710,530,350,380,750,1340
FOXGR-L12-18MW,indx_59,FOX,GR-L,12-18,M,W,3,74,25,35,55,3.3,53,52,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXGR-L12-25SW,indx_59,FOX,GR-L,12-25,S,W,3,73,0,35,55,3.3,54,41,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXGR-L18-25MW,indx_49,FOX,GR-L,18-25,M,W,3,50,0,0,0,3,44,19,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXGR-L2-6MW,indx_69,FOX,GR-L,2-6,M,W,2,84,29,39,63,3.7,60,59,indx_59,240,200,310,350,750,1180,710,600,475,410,380,350,350,410,960
FOXGR-L2-6SW,indx_69,FOX,GR-L,2-6,S,W,2,88,30,41,65,3.8,63,61,indx_69,270,250,420,350,900,1370,930,800,650,530,440,350,350,610,1120
FOXGR-L6-12MW,indx_59,FOX,GR-L,6-12,M,W,2,81,28,37,61,3.5,58,56,indx_59,250,200,300,350,610,1010,560,350,350,350,350,350,350,350,830
FOXGR-L6-12SW,indx_69,FOX,GR-L,6-12,S,W,2,84,29,39,63,3.6,60,59,indx_59,260,200,310,350,750,1180,710,600,475,410,380,350,350,410,960
FOXL0-2SW,indx_79,FOX,L,0-2,S,W,2,95,32,46,75,4.5,71,67,indx_69,380,420,620,610,1200,1740,1370,1190,1030,850,660,370,570,870,1470
FOXL12-18MW,indx_59,FOX,L,12-18,M,W,3,77,26,35,57,3.2,54,53,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXL12-20MW,indx_59,FOX,L,12-20,M,W,3,76,26,35,56,3.2,53,53,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXL2-6MW,indx_69,FOX,L,2-6,M,W,2,87,30,40,64,3.7,61,60,indx_69,330,230,400,350,860,1340,880,770,625,500,430,350,350,580,1080
FOXL2-6SW,indx_69,FOX,L,2-6,S,W,2,95,30,42,75,4.3,68,64,indx_69,370,330,510,450,1060,1560,1100,1000,825,680,520,350,370,730,1260
FOXL6-12MW,indx_59,FOX,L,6-12,M,W,2,84,28,38,61,3.6,59,58,indx_59,260,200,300,350,680,1100,630,430,390,370,360,350,350,350,890
FOXL6-12SW,indx_69,FOX,L,6-12,S,W,2,87,29,40,63,3.7,61,60,indx_69,330,200,360,350,800,1270,800,690,550,450,400,350,350,460,1020
FOXSICL6-12SEW,indx_49,FOX,SICL,6-12,SE,W,3,60,21,22,55,3,45,40,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXSIL0-2SW,indx_79,FOX,SIL,0-2,S,W,2,95,32,46,75,4.5,71,67,indx_69,380,420,620,610,1200,1740,1370,1190,1030,850,660,370,570,870,1470
FOXSIL12-18MW,indx_59,FOX,SIL,12-18,M,W,3,77,26,35,57,3.2,54,53,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXSIL2-6MW,indx_69,FOX,SIL,2-6,M,W,2,87,30,40,64,3.7,61,60,indx_69,330,230,400,350,860,1340,880,770,625,500,430,350,350,580,1080
FOXSIL2-6SW,indx_69,FOX,SIL,2-6,S,W,2,95,30,42,75,4.3,68,64,indx_69,370,330,510,450,1060,1560,1100,1000,825,680,520,350,370,730,1260
FOXSIL6-12MW,indx_59,FOX,SIL,6-12,M,W,2,84,28,38,61,3.6,59,58,indx_59,260,200,300,350,680,1100,630,430,390,370,360,350,350,350,890
FOXSL0-2SW,indx_69,FOX,SL,0-2,S,W,2,92,31,43,68,3.9,65,64,indx_69,280,340,520,500,1060,1560,1190,1010,870,710,530,350,380,750,1340
FOXSL2-6SW,indx_69,FOX,SL,2-6,S,W,2,88,30,41,65,3.8,63,61,indx_69,270,250,420,350,900,1370,930,800,650,530,440,350,350,610,1120
FOXSOILS12-18SEW,indx_49,FOX,SOILS,12-18,SE,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOXSOILS6-12SEW,indx_49,FOX,SOILS,6-12,SE,W,3,60,21,22,55,3,45,40,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOX-CASCOSOILS12-18MW,indx_49,FOX-CASCO,SOILS,12-18,M,W,3,70,25,30,50,3,49,48,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOX-CASCOSOILS6-12SEW,indx_49,FOX-CASCO,SOILS,6-12,SE,W,3,0,0,30,50,2.5,44,12,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOX-CASCO-RODMANSOILS12-25MW,indx_49,FOX-CASCO-RODMAN,SOILS,12-25,M,W,3,42,0,0,0,2.5,37,16,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FOX-CASCO-RODMANSOILS12-25SEW,indx_49,FOX-CASCO-RODMAN,SOILS,12-25,SE,W,3,0,0,0,0,0,0,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"FOX-CASCO,C12-18MW",indx_49,"FOX-CASCO,C",NA,12-18,M,W,3,70,25,30,50,3,49,48,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"FOX-LYBRAND,C6-12MW",indx_59,"FOX-LYBRAND,C",NA,6-12,M,W,2,81,29,36,61,3.7,59,56,indx_59,260,200,300,350,660,1070,640,510,430,390,370,350,350,350,900
FOX-MIAMISIL6-12MW,indx_69,FOX-MIAMI,SIL,6-12,M,W,2,80,27,33,63,4,60,54,indx_59,320,200,300,350,440,810,420,350,350,350,350,350,350,350,660
FOX-MIAMIANSIL6-12MW,indx_69,FOX-MIAMIAN,SIL,6-12,M,W,2,80,27,33,63,4,60,54,indx_59,320,200,300,350,440,810,420,350,350,350,350,350,350,350,660
"FOX,T-SUBSTSIL0-2SW",indx_79,"FOX,T-SUBST",SIL,0-2,S,W,2,95,32,46,75,4.5,71,67,indx_69,380,420,620,610,1200,1740,1370,1190,1030,850,660,370,570,870,1470
"FOX,T-SUBSTSIL2-6MW",indx_69,"FOX,T-SUBST",SIL,2-6,M,W,2,87,30,40,64,3.7,61,60,indx_69,330,230,400,350,860,1340,880,770,625,500,430,350,350,580,1080
"FOX,T-SUBSTSIL2-6SW",indx_69,"FOX,T-SUBST",SIL,2-6,S,W,2,95,30,42,75,4.3,68,64,indx_69,370,330,510,450,1060,1560,1100,1000,825,680,520,350,370,730,1260
"FRANKSTOWN,V-MERTZ,C3-8SW",indx_69,"FRANKSTOWN,V-MERTZ,C",NA,3-8,S,W,2,100,33,40,62,3.5,63,67,indx_69,410,490,700,690,1380,1990,1540,1440,1220,1050,850,480,670,1050,1680
"FRANKSTOWN,V-MERTZ,C,VERY STONY2-6SW",indx_49,"FRANKSTOWN,V-MERTZ,C,VERY STONY",NA,2-6,S,W,3,0,0,0,0,0,0,0,indx_49,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FREDERICKTOWNGR-L15-25MW,indx_49,FREDERICKTOWN,GR-L,15-25,M,W,3,0,0,0,0,2.4,40,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FREDERICKTOWNGR-L6-15MW,indx_59,FREDERICKTOWN,GR-L,6-15,M,W,3,83,29,36,59,3.1,55,57,indx_59,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FREDERICKTOWNSIL2-6SW,indx_69,FREDERICKTOWN,SIL,2-6,S,W,2,96,32,42,68,3.6,64,65,indx_69,420,420,610,600,1190,1750,1360,1190,1030,850,670,370,560,870,1480
FRENCHTOWNSIL0-2SP,indx_59,FRENCHTOWN,SIL,0-2,S,P,2,92,34,36,70,3,58,62,indx_69,290,420,660,600,1250,1810,1460,1300,1130,950,760,470,600,970,1570
"FRENCHTOWN,SS-SUBSTSIL0-2SP",indx_59,"FRENCHTOWN,SS-SUBST",SIL,0-2,S,P,3,80,30,30,70,3,54,54,indx_59,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
FRIESSICL0-1SVP,indx_69,FRIES,SICL,0-1,S,VP,2,95,35,40,75,3.8,66,65,indx_69,400,550,760,710,1400,1990,1640,1490,1300,1110,910,590,790,1160,1770
FRIESSICL0-2SVP,indx_69,FRIES,SICL,0-2,S,VP,2,95,35,40,75,3.8,66,65,indx_69,400,550,760,710,1400,1990,1640,1490,1300,1110,910,590,790,1160,1770
FRIESSIL0-2SVP,indx_69,FRIES,SIL,0-2,S,VP,2,95,35,40,75,3.8,66,65,indx_69,400,550,760,710,1400,1990,1640,1490,1300,1110,910,590,790,1160,1770
FULTONFSL0-2SSWP,indx_69,FULTON,FSL,0-2,S,SWP,2,92,34,38,73,3.8,64,63,indx_69,330,430,670,610,1260,1820,1470,1310,1140,960,770,480,610,980,1580
FULTONL0-2SSWP,indx_69,FULTON,L,0-2,S,SWP,2,95,35,40,75,4,67,65,indx_69,400,550,760,710,1400,1990,1640,1490,1300,1110,910,590,790,1160,1770
FULTONL0-3SSWP,indx_69,FULTON,L,0-3,S,SWP,2,95,35,40,75,4,67,65,indx_69,400,550,760,710,1400,1990,1640,1490,1300,1110,910,590,790,1160,1770
FULTONL2-6SSWP,indx_69,FULTON,L,2-6,S,SWP,2,91,33,38,72,3.8,64,62,indx_69,390,380,570,550,1190,1730,1300,1190,1000,850,680,350,530,890,1490
FULTONSICL0-2SSWP,indx_69,FULTON,SICL,0-2,S,SWP,2,92,34,38,73,3.8,64,63,indx_69,330,430,670,610,1260,1820,1470,1310,1140,960,770,480,610,980,1580
FULTONSICL0-3SSWP,indx_69,FULTON,SICL,0-3,S,SWP,2,92,34,38,73,3.8,64,63,indx_69,330,430,670,610,1260,1820,1470,1310,1140,960,770,480,610,980,1580
FULTONSICL2-6MSWP,indx_59,FULTON,SICL,2-6,M,SWP,2,85,29,34,65,3.4,58,57,indx_59,190,200,300,350,730,1160,720,610,480,420,390,350,350,410,950
FULTONSICL2-6SSWP,indx_69,FULTON,SICL,2-6,S,SWP,2,88,31,36,70,3.6,61,60,indx_69,320,260,430,400,930,1410,1050,850,730,590,470,350,350,650,1230
FULTONSIL0-2SSWP,indx_69,FULTON,SIL,0-2,S,SWP,2,95,35,40,75,4,67,65,indx_69,400,550,760,710,1400,1990,1640,1490,1300,1110,910,590,790,1160,1770
FULTONSIL0-4SSWP,indx_69,FULTON,SIL,0-4,S,SWP,2,95,35,40,75,4,67,65,indx_69,400,550,760,710,1400,1990,1640,1490,1300,1110,910,590,790,1160,1770
FULTONSIL2-6MSWP,indx_69,FULTON,SIL,2-6,M,SWP,2,88,31,36,70,3.6,61,60,indx_69,320,260,430,400,930,1410,1050,850,730,590,470,350,350,650,1230
FULTONSIL2-6SSWP,indx_69,FULTON,SIL,2-6,S,SWP,2,91,33,38,72,3.8,64,62,indx_69,390,380,570,550,1190,1730,1300,1190,1000,850,680,350,530,890,1490
"FULTON,GRAV-SUBSTSICL0-2SSWP",indx_69,"FULTON,GRAV-SUBST",SICL,0-2,S,SWP,2,92,34,38,73,3.8,64,63,indx_69,330,430,670,610,1260,1820,1470,1310,1140,960,770,480,610,980,1580
"FULTON,L-SUBSTSICL0-2SSWP",indx_69,"FULTON,L-SUBST",SICL,0-2,S,SWP,2,92,34,38,73,3.8,64,63,indx_69,330,430,670,610,1260,1820,1470,1310,1140,960,770,480,610,980,1580
"FULTON,L-SUBSTSICL2-6SSWP",indx_69,"FULTON,L-SUBST",SICL,2-6,S,SWP,2,88,31,36,70,3.6,61,60,indx_69,320,260,430,400,930,1410,1050,850,730,590,470,350,350,650,1230
"FULTON,S-SUBSTSIL0-2SSWP",indx_69,"FULTON,S-SUBST",SIL,0-2,S,SWP,2,95,36,40,73,4,67,66,indx_69,430,590,810,810,1460,2070,1720,1650,1410,1230,1030,710,850,1220,1840
"FULTON,T-SUBSTSICL0-2SSWP",indx_69,"FULTON,T-SUBST",SICL,0-2,S,SWP,2,92,34,38,73,3.8,64,63,indx_69,330,430,670,610,1260,1820,1470,1310,1140,960,770,480,610,980,1580
"FULTON,T-SUBSTSICL2-6SSWP",indx_69,"FULTON,T-SUBST",SICL,2-6,S,SWP,2,88,31,36,70,3.6,61,60,indx_69,320,260,430,400,930,1410,1050,850,730,590,470,350,350,650,1230
"FULTON,T-SUBSTSIL0-2SSWP",indx_69,"FULTON,T-SUBST",SIL,0-2,S,SWP,2,95,35,40,75,4,67,65,indx_69,400,550,760,710,1400,1990,1640,1490,1300,1110,910,590,790,1160,1770
"FULTON,V,S-SUBSLL0-2SSWP",indx_79,"FULTON,V,S-SUBSL",L,0-2,S,SWP,2,98,37,43,74,4.4,71,69,indx_69,550,670,900,920,1600,2320,1900,1830,1605,1390,1170,820,960,1400,2050
GALENFS0-2SMW,indx_79,GALEN,FS,0-2,S,MW,2,102,38,46,78,4,70,72,indx_79,620,760,1010,1040,1760,2520,2170,2030,1785,1550,1320,940,1150,1550,2200
GALENFS2-6SMW,indx_69,GALEN,FS,2-6,S,MW,2,98,36,44,75,3.8,67,69,indx_69,590,630,860,880,1540,2180,1820,1760,1505,1310,1100,760,910,1280,1930
GALENLFS0-2SMW,indx_79,GALEN,LFS,0-2,S,MW,2,102,38,46,78,4,70,72,indx_79,620,760,1010,1040,1760,2520,2170,2030,1785,1550,1320,940,1150,1550,2200
GALENLFS1-6SMW,indx_69,GALEN,LFS,1-6,S,MW,2,99,37,45,76,3.9,69,70,indx_79,660,690,930,940,1640,2360,1930,1860,1630,1420,1200,840,980,1420,2080
GALENLFS2-6SMW,indx_69,GALEN,LFS,2-6,S,MW,2,98,36,44,75,3.8,67,69,indx_69,590,630,860,880,1540,2180,1820,1760,1505,1310,1100,760,910,1280,1930
"GALEN,LM-SUBSTLFS0-6SMW",indx_59,"GALEN,LM-SUBST",LFS,0-6,S,MW,2,87,25,36,58,3.5,58,57,indx_59,200,200,300,350,470,860,380,350,350,350,350,350,350,350,610
"GALEN,SH-SUBSTLFS0-6SMW",indx_59,"GALEN,SH-SUBST",LFS,0-6,S,MW,2,87,25,36,58,3.5,58,57,indx_59,200,200,300,350,470,860,380,350,350,350,350,350,350,350,610
GALLIAL12-18SW,indx_69,GALLIA,L,12-18,S,W,3,102,31,48,78,3.9,69,70,indx_79,640,470,670,680,1290,1870,1480,1300,1125,930,730,410,550,940,1550
GALLIAL6-12SW,indx_79,GALLIA,L,6-12,S,W,2,111,34,52,84,4.2,74,76,indx_79,870,700,980,970,1750,2440,2050,1900,1660,1420,1170,810,950,1340,2020
GALLIAL8-15MW,indx_69,GALLIA,L,8-15,M,W,2,95,29,42,0,3.5,61,64,indx_69,330,290,470,400,1000,1490,1030,920,755,580,470,350,350,610,1190
GALLIAL8-15SW,indx_79,GALLIA,L,8-15,S,W,2,111,33,51,79,4.2,74,75,indx_79,870,660,890,920,1690,2360,1890,1810,1545,1330,1090,680,880,1270,1950
GALLIASIL12-18SW,indx_69,GALLIA,SIL,12-18,S,W,3,102,31,48,78,3.9,69,70,indx_79,680,470,670,680,1290,1870,1480,1300,1125,930,730,410,550,940,1550
GALLIASIL2-6SW,indx_79,GALLIA,SIL,2-6,S,W,2,116,36,54,84,4.4,78,79,indx_79,860,880,1140,1190,1990,2730,2350,2300,1980,1730,1460,1070,1210,1630,2320
GALLIASIL6-12SW,indx_79,GALLIA,SIL,6-12,S,W,2,111,34,52,84,4.2,74,76,indx_79,850,700,980,970,1750,2440,2050,1900,1660,1420,1170,810,950,1340,2020
GALLIPOLISSIL0-2SMW,indx_79,GALLIPOLIS,SIL,0-2,S,MW,2,115,40,45,75,4.6,77,77,indx_79,800,980,1300,1320,2210,3010,2650,2610,2265,2010,1730,1310,1520,1940,2660
GALLIPOLISSIL1-6SMW,indx_79,GALLIPOLIS,SIL,1-6,S,MW,2,115,38,45,75,4,72,76,indx_79,790,900,1170,1220,2030,2860,2490,2360,2075,1810,1540,1130,1340,1760,2460
GALLIPOLISSIL2-6SMW,indx_79,GALLIPOLIS,SIL,2-6,S,MW,2,115,38,45,75,4.6,76,76,indx_79,790,900,1170,1220,2030,2860,2490,2360,2075,1810,1540,1130,1340,1760,2460
GALLIPOLISSIL6-15SMW,indx_69,GALLIPOLIS,SIL,6-15,S,MW,2,105,34,40,70,3.5,65,69,indx_69,560,580,850,810,1540,2190,1810,1660,1450,1240,1010,660,810,1200,1840
GALLMANL0-2SW,indx_79,GALLMAN,L,0-2,S,W,2,100,36,46,86,4,71,70,indx_79,510,670,900,910,1600,2260,1890,1810,1550,1360,1140,800,930,1330,1970
GALLMANL1-4SW,indx_69,GALLMAN,L,1-4,S,W,2,98,35,45,84,3.9,69,69,indx_69,460,600,820,790,1490,2120,1750,1600,1395,1190,980,650,850,1230,1860
GALLMANL2-6SW,indx_69,GALLMAN,L,2-6,S,W,2,96,35,44,83,3.8,68,67,indx_69,500,580,790,750,1450,2060,1690,1530,1335,1140,940,610,810,1190,1820
GALLMANL6-12SW,indx_69,GALLMAN,L,6-12,S,W,2,91,33,42,79,3.6,64,64,indx_69,410,400,590,570,1210,1760,1320,1220,1025,870,700,350,550,910,1510
GALLMANSIL0-2SW,indx_79,GALLMAN,SIL,0-2,S,W,2,100,36,46,86,4,71,70,indx_79,510,670,900,910,1600,2260,1890,1810,1550,1360,1140,800,930,1330,1970
GALLMANSIL2-6SW,indx_69,GALLMAN,SIL,2-6,S,W,2,96,35,44,83,3.8,68,67,indx_69,500,580,790,750,1450,2060,1690,1530,1335,1140,940,610,810,1190,1820
GALLMANSL2-6SW,indx_69,GALLMAN,SL,2-6,S,W,2,93,34,43,80,3.7,66,66,indx_69,490,460,710,650,1320,1900,1530,1360,1185,1000,810,510,650,1010,1610
"GALLMAN,L-SUBSTL6-12MW",indx_69,"GALLMAN,L-SUBST",L,6-12,M,W,2,102,34,42,73,3.8,67,68,indx_69,580,560,810,780,1490,2120,1750,1600,1395,1180,970,630,770,1160,1790
"GALLMAN,L-SUBSTSIL0-2SW",indx_79,"GALLMAN,L-SUBST",SIL,0-2,S,W,2,114,40,46,83,4.4,76,77,indx_79,790,960,1290,1310,2190,3000,2630,2600,2255,2000,1730,1300,1510,1930,2640
"GALLMAN,L-SUBSTSIL2-6SW",indx_79,"GALLMAN,L-SUBST",SIL,2-6,S,W,2,110,39,45,80,4.2,73,75,indx_79,780,890,1150,1200,2040,2820,2460,2330,2045,1820,1570,1180,1320,1740,2490
"GALLMAN,L-SUBSTSIL6-12SW",indx_69,"GALLMAN,L-SUBST",SIL,6-12,S,W,2,105,35,43,75,4,69,70,indx_79,690,670,910,870,1620,2290,1910,1760,1540,1320,1090,740,940,1330,1990
"GALLMAN,T-SUBSTSIL2-6SW",indx_79,"GALLMAN,T-SUBST",SIL,2-6,S,W,2,110,39,45,80,4.2,73,75,indx_79,830,890,1150,1200,2040,2820,2460,2330,2045,1820,1570,1180,1320,1740,2490
GASCONADESICL12-18MW,indx_49,GASCONADE,SICL,12-18,M,W,3,0,0,0,0,2.6,43,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GASCONADESICL6-12SW,indx_49,GASCONADE,SICL,6-12,S,W,3,0,0,0,0,2.8,47,0,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GAVERSSIL2-6SSWP,indx_69,GAVERS,SIL,2-6,S,SWP,2,98,31,40,60,3.7,63,65,indx_69,410,390,580,580,1150,1700,1330,1150,995,820,630,350,470,830,1450
GEEBURGSICL12-18MMW,indx_49,GEEBURG,SICL,12-18,M,MW,3,0,0,0,0,1.8,30,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSICL18-25MMW,indx_49,GEEBURG,SICL,18-25,M,MW,3,0,0,0,0,0,0,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSICL6-12MMW,indx_49,GEEBURG,SICL,6-12,M,MW,3,60,24,25,56,2.3,42,42,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSICL6-12SEMW,indx_49,GEEBURG,SICL,6-12,SE,MW,3,0,0,0,0,1.8,30,0,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSIL12-18MMW,indx_49,GEEBURG,SIL,12-18,M,MW,3,0,0,0,0,1.8,30,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSIL12-18SMW,indx_49,GEEBURG,SIL,12-18,S,MW,3,0,0,0,0,1.8,30,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSIL12-25MMW,indx_59,GEEBURG,SIL,12-25,M,MW,3,0,0,0,0,3,50,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSIL2-6MMW,indx_49,GEEBURG,SIL,2-6,M,MW,3,70,26,26,60,2.7,48,47,indx_49,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSIL2-6SMW,indx_59,GEEBURG,SIL,2-6,S,MW,3,80,28,30,65,3,53,53,indx_59,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSIL6-12MMW,indx_49,GEEBURG,SIL,6-12,M,MW,3,60,24,25,56,2.3,42,42,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSIL6-12SMW,indx_49,GEEBURG,SIL,6-12,S,MW,3,65,26,28,62,2.6,47,46,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GEEBURGSIL6-18SMW,indx_49,GEEBURG,SIL,6-18,S,MW,3,0,0,0,0,2,33,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
GENESEEFSL0-2SW,indx_69,GENESEE,FSL,0-2,S,W,2,105,37,48,72,3.5,67,73,indx_79,600,770,1020,1040,1780,2540,2100,2040,1790,1550,1310,930,1080,1540,2210
GENESEEL0-2SW,indx_69,GENESEE,L,0-2,S,W,2,105,37,48,72,3.5,67,73,indx_79,600,770,1020,1040,1780,2540,2100,2040,1790,1550,1310,930,1080,1540,2210
GENESEESIL0-2SW,indx_69,GENESEE,SIL,0-2,S,W,2,105,37,48,72,3.5,67,73,indx_79,600,770,1020,1040,1780,2540,2100,2040,1790,1550,1310,930,1080,1540,2210
"GENESEE,FF-PHL0-2SW",indx_69,"GENESEE,FF-PH",L,0-2,S,W,11,105,37,48,72,3.5,67,73,indx_79,490,740,1020,1030,1840,2640,2080,2030,1770,1500,1210,800,940,1420,2120
"GENESEE,FF-PHSIL0-2SW",indx_69,"GENESEE,FF-PH",SIL,0-2,S,W,11,105,37,48,72,3.5,67,73,indx_79,490,740,1020,1030,1840,2640,2080,2030,1770,1500,1210,800,940,1420,2120
"GENESEE,OF-PHL0-2SW",indx_69,"GENESEE,OF-PH",L,0-2,S,W,2,110,39,50,72,3.5,69,77,indx_79,710,910,1170,1220,2070,2850,2490,2360,2075,1850,1600,1200,1340,1760,2510
"GENESEE,OF-PHSIL0-2SW",indx_79,"GENESEE,OF-PH",SIL,0-2,S,W,2,110,39,50,75,3.7,71,77,indx_79,720,910,1170,1220,2070,2850,2490,2360,2075,1850,1600,1200,1340,1760,2510
