id,soil_series,texture,slope,erosion,drainage,prod_index,indx,cropland_unadj,woodland_unadj,year
"MENTOR,GRAV-SUBSTSIL0-2SW","MENTOR,GRAV-SUBST",SIL,0-2,S,W,80,indx_89,1580,580,2018
"MENTOR,GRAV-SUBSTSIL1-8SW","MENTOR,GRAV-SUBST",SIL,1-8,S,W,77,indx_79,1400,400,2018
"MENTOR,GRAV-SUBSTSIL2-6SW","MENTOR,GRAV-SUBST",SIL,2-6,S,W,77,indx_79,1400,400,2018
"MENTOR,GRAV-SUBSTSIL8-15SW","MENTOR,GRAV-SUBST",SIL,8-15,S,W,70,indx_79,1215,235,2018
"MENTOR,RF-PHSIL0-2SW","MENTOR,RF-PH",SIL,0-2,S,W,77,indx_79,1405,405,2018
MENTORSIL0-2SW,MENTOR,SIL,0-2,S,W,80,indx_89,1580,580,2018
MENTORSIL12-18MW,MENTOR,SIL,12-18,M,W,60,indx_69,350,230,2018
MENTORSIL12-18SW,MENTOR,SIL,12-18,S,W,65,indx_69,605,230,2018
MENTORSIL12-20MW,MENTOR,SIL,12-20,M,W,60,indx_69,350,230,2018
MENTORSIL12-25SW,MENTOR,SIL,12-25,S,W,59,indx_59,350,230,2018
MENTORSIL1-4SW,MENTOR,SIL,1-4,S,W,77,indx_79,1400,400,2018
MENTORSIL15-25SW,MENTOR,SIL,15-25,S,W,58,indx_59,350,230,2018
MENTORSIL2-6SW,MENTOR,SIL,2-6,S,W,77,indx_79,1400,400,2018
MENTORSIL2-8SW,MENTOR,SIL,2-8,S,W,74,indx_79,1405,405,2018
MENTORSIL6-12MW,MENTOR,SIL,6-12,M,W,68,indx_69,715,230,2018
MENTORSIL6-12SW,MENTOR,SIL,6-12,S,W,71,indx_79,910,230,2018
MENTORSIL6-15SW,MENTOR,SIL,6-15,S,W,71,indx_79,905,230,2018
MENTORSIL8-15SW,MENTOR,SIL,8-15,S,W,68,indx_69,800,235,2018
"MERMILL-AURAND,C0-1SVP","MERMILL-AURAND,C",,0-1,S,VP,91,indx_99,2590,775,2018
MERMILLCL0-1SVP,MERMILL,CL,0-1,S,VP,89,indx_89,2560,745,2018
MERMILLCL0-2SVP,MERMILL,CL,0-2,S,VP,89,indx_89,2560,745,2018
MERMILLFSL0-1SVP,MERMILL,FSL,0-1,S,VP,89,indx_89,2560,745,2018
MERMILLFSL0-2SVP,MERMILL,FSL,0-2,S,VP,89,indx_89,2560,745,2018
MERMILLL0-1SVP,MERMILL,L,0-1,S,VP,92,indx_99,2710,895,2018
MERMILLL0-2SVP,MERMILL,L,0-2,S,VP,92,indx_99,2710,895,2018
MERMILLSCL0-1SVP,MERMILL,SCL,0-1,S,VP,89,indx_89,2560,745,2018
MERMILLSCL0-2SVP,MERMILL,SCL,0-2,S,VP,89,indx_89,2560,745,2018
MERMILLSICL0-1SVP,MERMILL,SICL,0-1,S,VP,89,indx_89,2560,745,2018
MERMILLSICL0-2SVP,MERMILL,SICL,0-2,S,VP,89,indx_89,2560,745,2018
MERMILLSIL0-2SVP,MERMILL,SIL,0-2,S,VP,92,indx_99,2710,895,2018
"MERMILL,STRAT-SUBSTL0-2SVP","MERMILL,STRAT-SUBST",L,0-2,S,VP,93,indx_99,2685,890,2018
"MERMILL,VSL0-2SVP","MERMILL,V",SL,0-2,S,VP,56,indx_59,410,230,2018
METAMORASL0-3SSWP,METAMORA,SL,0-3,S,SWP,78,indx_79,2010,235,2018
METEALFS0-2SW,METEA,LFS,0-2,S,W,67,indx_69,700,230,2018
METEALFS2-6SW,METEA,LFS,2-6,S,W,63,indx_69,500,230,2018
METEALFS6-12SW,METEA,LFS,6-12,S,W,56,indx_59,350,230,2018
"MIAMIAN,BR-SUBSTSIL12-20MW","MIAMIAN,BR-SUBST",SIL,12-20,M,W,63,indx_69,550,230,2018
"MIAMIAN,BR-SUBSTSIL6-12MW","MIAMIAN,BR-SUBST",SIL,6-12,M,W,70,indx_79,1005,235,2018
MIAMIANBY-SIL2-6SW,MIAMIAN,BY-SIL,2-6,S,W,60,indx_69,645,230,2018
"MIAMIAN-CASCO,C12-18MW","MIAMIAN-CASCO,C",,12-18,M,W,63,indx_69,570,230,2018
MIAMIAN-CELINASIL2-6MW,MIAMIAN-CELINA,SIL,2-6,M,W,74,indx_79,1345,345,2018
MIAMIAN-CELINASIL2-6SW,MIAMIAN-CELINA,SIL,2-6,S,W,76,indx_79,1470,470,2018
MIAMIANCL12-18SEW,MIAMIAN,CL,12-18,SE,W,47,indx_49,350,230,2018
MIAMIANCL15-25SEW,MIAMIAN,CL,15-25,SE,W,50,indx_59,350,230,2018
MIAMIANCL2-6SEW,MIAMIAN,CL,2-6,SE,W,60,indx_69,595,230,2018
MIAMIANCL6-12SEW,MIAMIAN,CL,6-12,SE,W,61,indx_69,425,230,2018
MIAMIAN-CROUSESIL18-25MW,MIAMIAN-CROUSE,SIL,18-25,M,W,53,indx_59,350,230,2018
MIAMIAN-ELDEANSIL2-6MW,MIAMIAN-ELDEAN,SIL,2-6,M,W,68,indx_69,465,230,2018
MIAMIAN-ELDEANSIL2-6SW,MIAMIAN-ELDEAN,SIL,2-6,S,W,74,indx_79,995,230,2018
MIAMIAN-ELDEANSIL6-12MW,MIAMIAN-ELDEAN,SIL,6-12,M,W,61,indx_69,360,230,2018
MIAMIAN-HENNEPINSIL12-18MW,MIAMIAN-HENNEPIN,SIL,12-18,M,W,63,indx_69,570,230,2018
MIAMIAN-HENNEPINSIL15-25MW,MIAMIAN-HENNEPIN,SIL,15-25,M,W,42,indx_49,350,230,2018
MIAMIAN-HENNEPINSIL18-25MW,MIAMIAN-HENNEPIN,SIL,18-25,M,W,37,indx_49,350,230,2018
MIAMIAN-HENNEPINSIL18-25SEW,MIAMIAN-HENNEPIN,SIL,18-25,SE,W,33,indx_49,350,230,2018
MIAMIAN-HENNEPINSIL18-25SW,MIAMIAN-HENNEPIN,SIL,18-25,S,W,42,indx_49,350,230,2018
MIAMIAN-HENNEPINSOILS18-25SW,MIAMIAN-HENNEPIN,SOILS,18-25,S,W,42,indx_49,350,230,2018
MIAMIAN-KENDALLVILLESIL0-2SW,MIAMIAN-KENDALLVILLE,SIL,0-2,S,W,79,indx_79,1725,725,2018
MIAMIAN-KENDALLVILLESIL12-18MW,MIAMIAN-KENDALLVILLE,SIL,12-18,M,W,63,indx_69,570,230,2018
MIAMIAN-KENDALLVILLESIL18-25MW,MIAMIAN-KENDALLVILLE,SIL,18-25,M,W,47,indx_49,350,230,2018
MIAMIAN-KENDALLVILLESIL2-6SW,MIAMIAN-KENDALLVILLE,SIL,2-6,S,W,74,indx_79,1130,230,2018
MIAMIAN-KENDALLVILLESIL6-12MW,MIAMIAN-KENDALLVILLE,SIL,6-12,M,W,67,indx_69,695,240,2018
MIAMIAN-LEWISBURGSIL0-2SW,MIAMIAN-LEWISBURG,SIL,0-2,S,W,67,indx_69,1040,240,2018
MIAMIAN-LEWISBURGSIL2-6SW,MIAMIAN-LEWISBURG,SIL,2-6,S,W,66,indx_69,860,235,2018
"MIAMIAN,LM-SUBSTSICL2-6MW","MIAMIAN,LM-SUBST",SICL,2-6,M,W,71,indx_79,1170,230,2018
"MIAMIAN,LM-SUBSTSICL6-12MW","MIAMIAN,LM-SUBST",SICL,6-12,M,W,67,indx_69,855,230,2018
"MIAMIAN,LM-SUBSTSIL0-2SW","MIAMIAN,LM-SUBST",SIL,0-2,S,W,79,indx_79,1725,725,2018
"MIAMIAN,LM-SUBSTSIL2-6MW","MIAMIAN,LM-SUBST",SIL,2-6,M,W,73,indx_79,1285,285,2018
"MIAMIAN,LM-SUBSTSIL2-6SW","MIAMIAN,LM-SUBST",SIL,2-6,S,W,76,indx_79,1450,450,2018
"MIAMIAN,LM-SUBSTSIL6-12MW","MIAMIAN,LM-SUBST",SIL,6-12,M,W,70,indx_79,1005,235,2018
MIAMIAN-LOSANTVILLECL12-18SEW,MIAMIAN-LOSANTVILLE,CL,12-18,SE,W,33,indx_49,350,230,2018
MIAMIAN-LOSANTVILLECL6-12SEW,MIAMIAN-LOSANTVILLE,CL,6-12,SE,W,50,indx_59,350,230,2018
"MIAMIAN-RUSSELL,BR-SUBSTSIL6-12MW","MIAMIAN-RUSSELL,BR-SUBST",SIL,6-12,M,W,70,indx_79,1005,235,2018
MIAMIAN-RUSSELLSIL12-18MW,MIAMIAN-RUSSELL,SIL,12-18,M,W,63,indx_69,570,230,2018
MIAMIAN-RUSSELLSIL2-6MW,MIAMIAN-RUSSELL,SIL,2-6,M,W,73,indx_79,1285,285,2018
MIAMIAN-RUSSELLSIL2-6SW,MIAMIAN-RUSSELL,SIL,2-6,S,W,76,indx_79,1450,450,2018
MIAMIAN-RUSSELLSIL6-12MW,MIAMIAN-RUSSELL,SIL,6-12,M,W,70,indx_79,1005,235,2018
MIAMIANSICL12-18MW,MIAMIAN,SICL,12-18,M,W,61,indx_69,425,230,2018
MIAMIANSICL2-6MW,MIAMIAN,SICL,2-6,M,W,71,indx_79,1170,230,2018
MIAMIANSICL6-12MW,MIAMIAN,SICL,6-12,M,W,67,indx_69,855,230,2018
MIAMIANSIL0-2SW,MIAMIAN,SIL,0-2,S,W,79,indx_79,1725,725,2018
MIAMIANSIL12-18MW,MIAMIAN,SIL,12-18,M,W,63,indx_69,570,230,2018
MIAMIANSIL12-20MW,MIAMIAN,SIL,12-20,M,W,63,indx_69,550,230,2018
MIAMIANSIL18-25MW,MIAMIAN,SIL,18-25,M,W,47,indx_49,350,230,2018
MIAMIANSIL18-25SW,MIAMIAN,SIL,18-25,S,W,50,indx_59,350,230,2018
MIAMIANSIL2-6MW,MIAMIAN,SIL,2-6,M,W,73,indx_79,1285,285,2018
MIAMIANSIL2-6SW,MIAMIAN,SIL,2-6,S,W,76,indx_79,1450,450,2018
MIAMIANSIL6-12MW,MIAMIAN,SIL,6-12,M,W,70,indx_79,1005,235,2018
MIAMIANSIL6-12SW,MIAMIAN,SIL,6-12,S,W,73,indx_79,1285,285,2018
MIAMIANSIL8-15MW,MIAMIAN,SIL,8-15,M,W,70,indx_79,1005,235,2018
"MIAMIAN-THRIFTON,C12-20SEW","MIAMIAN-THRIFTON,C",,12-20,SE,W,37,indx_49,350,230,2018
"MIAMIAN-THRIFTON,C18-25MW","MIAMIAN-THRIFTON,C",,18-25,M,W,38,indx_49,350,230,2018
"MIAMIAN-THRIFTON,C6-12SEW","MIAMIAN-THRIFTON,C",,6-12,SE,W,53,indx_59,350,230,2018
"MIAMIAN,VSIL6-15MW","MIAMIAN,V",SIL,6-15,M,W,62,indx_69,350,230,2018
"MIAMIAN-WAPAHANI,C12-20SEW","MIAMIAN-WAPAHANI,C",,12-20,SE,W,50,indx_59,350,230,2018
"MIAMIAN-WAPAHANI,C6-12SEW","MIAMIAN-WAPAHANI,C",,6-12,SE,W,58,indx_59,345,230,2018
MIAMIBY-SIL2-12SW,MIAMI,BY-SIL,2-12,S,W,55,indx_59,350,230,2018
MIAMIBY-SIL6-12MW,MIAMI,BY-SIL,6-12,M,W,55,indx_59,350,230,2018
"MIAMI-CASCO-RODMAN,C18-25MW","MIAMI-CASCO-RODMAN,C",,18-25,M,W,33,indx_49,350,230,2018
MIAMI-CELINABY-SIL2-6MW,MIAMI-CELINA,BY-SIL,2-6,M,W,57,indx_59,360,230,2018
MIAMI-CELINABY-SIL2-6SW,MIAMI-CELINA,BY-SIL,2-6,S,W,60,indx_69,645,230,2018
MIAMI-CELINASIL2-6MW,MIAMI-CELINA,SIL,2-6,M,W,73,indx_79,1285,285,2018
MIAMI-CELINASIL2-6SW,MIAMI-CELINA,SIL,2-6,S,W,76,indx_79,1450,450,2018
MIAMI-CELINASOILS2-6SEW,MIAMI-CELINA,SOILS,2-6,SE,W,63,indx_69,1030,225,2018
MIAMI-FOX-HENNEPINSOILS18-25MW,MIAMI-FOX-HENNEPIN,SOILS,18-25,M,W,42,indx_49,350,230,2018
MIAMI-FOX-HENNEPINSOILS18-25SEW,MIAMI-FOX-HENNEPIN,SOILS,18-25,SE,W,50,indx_59,350,230,2018
MIAMI-HENNEPINSIL18-25MW,MIAMI-HENNEPIN,SIL,18-25,M,W,42,indx_49,350,230,2018
MIAMI-HENNEPINSIL18-25SW,MIAMI-HENNEPIN,SIL,18-25,S,W,47,indx_49,350,230,2018
MIAMI-HENNEPINSOILS18-25SEW,MIAMI-HENNEPIN,SOILS,18-25,SE,W,0,indx_49,350,230,2018
MIAMI-KENDALLVILLESIL18-25MW,MIAMI-KENDALLVILLE,SIL,18-25,M,W,47,indx_49,350,230,2018
MIAMIL12-18MW,MIAMI,L,12-18,M,W,63,indx_69,570,230,2018
MIAMIL6-12MW,MIAMI,L,6-12,M,W,70,indx_79,1005,235,2018
MIAMISICL12-18SEW,MIAMI,SICL,12-18,SE,W,50,indx_59,350,230,2018
MIAMISICL6-12SEW,MIAMI,SICL,6-12,SE,W,61,indx_69,425,230,2018
MIAMISIL0-2SW,MIAMI,SIL,0-2,S,W,79,indx_79,1725,725,2018
MIAMISIL12-18MW,MIAMI,SIL,12-18,M,W,63,indx_69,570,230,2018
MIAMISIL12-18SW,MIAMI,SIL,12-18,S,W,66,indx_69,850,230,2018
MIAMISIL18-25MW,MIAMI,SIL,18-25,M,W,47,indx_49,350,230,2018
MIAMISIL18-25SW,MIAMI,SIL,18-25,S,W,50,indx_59,350,230,2018
MIAMISIL2-6MW,MIAMI,SIL,2-6,M,W,73,indx_79,1285,285,2018
MIAMISIL2-6SW,MIAMI,SIL,2-6,S,W,76,indx_79,1450,450,2018
MIAMISIL6-12MW,MIAMI,SIL,6-12,M,W,70,indx_79,1005,235,2018
MIAMISIL6-12SW,MIAMI,SIL,6-12,S,W,73,indx_79,1285,285,2018
MIAMISOILS12-18SEW,MIAMI,SOILS,12-18,SE,W,47,indx_49,350,230,2018
MIAMISOILS18-25SEW,MIAMI,SOILS,18-25,SE,W,58,indx_59,350,230,2018
MIAMISOILS2-6SEW,MIAMI,SOILS,2-6,SE,W,64,indx_69,780,240,2018
MIAMISOILS6-12SEW,MIAMI,SOILS,6-12,SE,W,57,indx_59,560,230,2018
"MILFORD,GR-SUBSTSICL0-2SVP","MILFORD,GR-SUBST",SICL,0-2,S,VP,87,indx_89,2725,930,2018
MILFORDSIC0-2SVP,MILFORD,SIC,0-2,S,VP,82,indx_89,2140,325,2018
MILFORDSICL0-1SVP,MILFORD,SICL,0-1,S,VP,87,indx_89,2725,930,2018
MILFORDSICL0-2SVP,MILFORD,SICL,0-2,S,VP,87,indx_89,2725,930,2018
"MILFORD,S-SUBSTSICL0-2SVP","MILFORD,S-SUBST",SICL,0-2,S,VP,87,indx_89,2725,930,2018
MILLGROVECL0-2SVP,MILLGROVE,CL,0-2,S,VP,97,indx_99,3140,1325,2018
MILLGROVEFSL0-2SVP,MILLGROVE,FSL,0-2,S,VP,97,indx_99,3140,1325,2018
MILLGROVEL0-1SVP,MILLGROVE,L,0-1,S,VP,100,indx_100,3415,1620,2018
MILLGROVEL0-2SVP,MILLGROVE,L,0-2,S,VP,100,indx_100,3415,1620,2018
"MILLGROVE,OVER CLAYL0-2SVP","MILLGROVE,OVER CLAY",L,0-2,S,VP,92,indx_99,2710,895,2018
"MILLGROVE,OVER CLAYSICL0-2SVP","MILLGROVE,OVER CLAY",SICL,0-2,S,VP,89,indx_89,2560,745,2018
"MILLGROVE,OVER CLAYSIL0-2SVP","MILLGROVE,OVER CLAY",SIL,0-2,S,VP,92,indx_99,2710,895,2018
"MILLGROVE,RF-PHSICL0-2SVP","MILLGROVE,RF-PH",SICL,0-2,S,VP,97,indx_99,3140,1325,2018
MILLGROVESIC0-2SVP,MILLGROVE,SIC,0-2,S,VP,94,indx_99,2960,1165,2018
MILLGROVESICL0-2SVP,MILLGROVE,SICL,0-2,S,VP,97,indx_99,3140,1325,2018
MILLGROVESIL0-2SVP,MILLGROVE,SIL,0-2,S,VP,100,indx_100,3415,1620,2018
"MILLGROVE,T-SUBSTL0-2SVP","MILLGROVE,T-SUBST",L,0-2,S,VP,92,indx_99,2710,895,2018
MILLSDALEL0-2SVP,MILLSDALE,L,0-2,S,VP,78,indx_79,1950,235,2018
MILLSDALESICL0-1SVP,MILLSDALE,SICL,0-1,S,VP,76,indx_79,1815,225,2018
MILLSDALESICL0-2SVP,MILLSDALE,SICL,0-2,S,VP,76,indx_79,1815,225,2018
MILLSDALESICL0-3SVP,MILLSDALE,SICL,0-3,S,VP,76,indx_79,1815,225,2018
MILLSDALESICL2-6SVP,MILLSDALE,SICL,2-6,S,VP,73,indx_79,1540,225,2018
MILLSDALESIL0-1SVP,MILLSDALE,SIL,0-1,S,VP,78,indx_79,1950,235,2018
MILLSDALESIL0-2SVP,MILLSDALE,SIL,0-2,S,VP,78,indx_79,1950,235,2018
MILLSDALESIL0-3SVP,MILLSDALE,SIL,0-3,S,VP,78,indx_79,1950,235,2018
MILLSDALESIL2-6SVP,MILLSDALE,SIL,2-6,S,VP,75,indx_79,1650,240,2018
MILLSDALEST-SICL0-1SVP,MILLSDALE,ST-SICL,0-1,S,VP,0,indx_49,350,230,2018
MILLSDALEST-SICL0-2SVP,MILLSDALE,ST-SICL,0-2,S,VP,0,indx_49,350,230,2018
MILLSIL0-2SP,MILL,SIL,0-2,S,P,56,indx_59,375,230,2018
MILTONCL6-12SEW,MILTON,CL,6-12,SE,W,54,indx_59,350,230,2018
MILTONL0-2SW,MILTON,L,0-2,S,W,70,indx_79,1050,230,2018
MILTONL2-6SW,MILTON,L,2-6,S,W,67,indx_69,860,225,2018
"MILTON-LYBRAND,C12-18MW","MILTON-LYBRAND,C",,12-18,M,W,57,indx_59,345,230,2018
"MILTON,SHALLOWSIL12-18MW","MILTON,SHALLOW",SIL,12-18,M,W,45,indx_49,350,230,2018
"MILTON,SHALLOWSIL18-25MW","MILTON,SHALLOW",SIL,18-25,M,W,43,indx_49,350,230,2018
"MILTON,SHALLOWSIL2-6SW","MILTON,SHALLOW",SIL,2-6,S,W,49,indx_49,350,230,2018
"MILTON,SHALLOWSIL6-12MW","MILTON,SHALLOW",SIL,6-12,M,W,47,indx_49,350,230,2018
"MILTON,SHALLOWSOILS12-18SEW","MILTON,SHALLOW",SOILS,12-18,SE,W,40,indx_49,350,230,2018
MILTONSICL6-12MW,MILTON,SICL,6-12,M,W,60,indx_69,360,230,2018
MILTONSICL6-18SEW,MILTON,SICL,6-18,SE,W,51,indx_59,350,230,2018
MILTONSIL0-2SW,MILTON,SIL,0-2,S,W,70,indx_79,1050,230,2018
MILTONSIL12-18MW,MILTON,SIL,12-18,M,W,56,indx_59,355,230,2018
MILTONSIL1-4SW,MILTON,SIL,1-4,S,W,69,indx_69,1025,240,2018
MILTONSIL18-25MW,MILTON,SIL,18-25,M,W,43,indx_49,350,230,2018
MILTONSIL2-6MW,MILTON,SIL,2-6,M,W,64,indx_69,640,230,2018
MILTONSIL2-6SW,MILTON,SIL,2-6,S,W,67,indx_69,860,225,2018
MILTONSIL6-12MW,MILTON,SIL,6-12,M,W,62,indx_69,430,230,2018
MILTONSOILS6-12SEW,MILTON,SOILS,6-12,SE,W,54,indx_59,350,230,2018
"MILTON,VL0-2SW","MILTON,V",L,0-2,S,W,70,indx_79,1050,230,2018
"MILTON,VL2-6SW","MILTON,V",L,2-6,S,W,67,indx_69,860,225,2018
"MINER,BR-SUBSTSIL0-1SVP","MINER,BR-SUBST",SIL,0-1,S,VP,69,indx_69,1170,230,2018
"MINER,SH-SUBSTSICL0-2SVP","MINER,SH-SUBST",SICL,0-2,S,VP,69,indx_69,1170,230,2018
MINERSICL0-1SVP,MINER,SICL,0-1,S,VP,69,indx_69,1170,230,2018
MINERSICL0-2SVP,MINER,SICL,0-2,S,VP,69,indx_69,1170,230,2018
MINOAFSL0-2SSWP,MINOA,FSL,0-2,S,SWP,67,indx_69,590,230,2018
MITIWANGACN-L1-4SSWP,MITIWANGA,CN-L,1-4,S,SWP,63,indx_69,360,230,2018
MITIWANGAL0-2SSWP,MITIWANGA,L,0-2,S,SWP,65,indx_69,425,230,2018
MITIWANGASIL0-2SSWP,MITIWANGA,SIL,0-2,S,SWP,65,indx_69,425,230,2018
MITIWANGASIL0-3SSWP,MITIWANGA,SIL,0-3,S,SWP,65,indx_69,425,230,2018
MITIWANGASIL1-4SSWP,MITIWANGA,SIL,1-4,S,SWP,63,indx_69,360,230,2018
MITIWANGASIL2-6SSWP,MITIWANGA,SIL,2-6,S,SWP,62,indx_69,355,230,2018
"MITIWANGA,VSIL2-6SSWP","MITIWANGA,V",SIL,2-6,S,SWP,69,indx_69,740,230,2018
"MITIWANGA,VSIL6-12SSWP","MITIWANGA,V",SIL,6-12,S,SWP,69,indx_69,690,230,2018
MONONGAHELAL8-15SMW,MONONGAHELA,L,8-15,S,MW,57,indx_59,675,230,2018
MONONGAHELASIL10-15MMW,MONONGAHELA,SIL,10-15,M,MW,56,indx_59,560,230,2018
MONONGAHELASIL10-15SMW,MONONGAHELA,SIL,10-15,S,MW,57,indx_59,675,230,2018
MONONGAHELASIL1-8SMW,MONONGAHELA,SIL,1-8,S,MW,62,indx_69,1175,235,2018
MONONGAHELASIL2-5SMW,MONONGAHELA,SIL,2-5,S,MW,62,indx_69,1175,235,2018
MONONGAHELASIL5-10MMW,MONONGAHELA,SIL,5-10,M,MW,58,indx_59,720,240,2018
MONONGAHELASIL5-10SMW,MONONGAHELA,SIL,5-10,S,MW,60,indx_69,845,235,2018
MONONGAHELASIL8-15MMW,MONONGAHELA,SIL,8-15,M,MW,56,indx_59,560,230,2018
"MONTGOMERY,GRAV-SUBSTSICL0-2SVP","MONTGOMERY,GRAV-SUBST",SICL,0-2,S,VP,75,indx_79,2010,235,2018
MONTGOMERYSIC0-2SVP,MONTGOMERY,SIC,0-2,S,VP,72,indx_79,1805,395,2018
MONTGOMERYSICL0-2SVP,MONTGOMERY,SICL,0-2,S,VP,75,indx_79,2010,600,2018
MONTGOMERYSIL0-2SVP,MONTGOMERY,SIL,0-2,S,VP,77,indx_79,2220,830,2018
"MONTGOMERY,V,FF-PHSIL0-2SVP","MONTGOMERY,V,FF-PH",SIL,0-2,S,VP,74,indx_79,1955,240,2018
"MORLEY-BELMORE,C6-15MW","MORLEY-BELMORE,C",,6-15,M,W,58,indx_59,350,230,2018
MORLEYCL12-18MW,MORLEY,CL,12-18,M,W,57,indx_59,345,230,2018
MORLEYCL12-18SEW,MORLEY,CL,12-18,SE,W,47,indx_49,350,230,2018
MORLEYCL6-12MW,MORLEY,CL,6-12,M,W,62,indx_69,360,230,2018
MORLEYCL9-18SEW,MORLEY,CL,9-18,SE,W,47,indx_49,350,230,2018
MORLEYL12-18MW,MORLEY,L,12-18,M,W,59,indx_59,355,230,2018
MORLEYL2-6SW,MORLEY,L,2-6,S,W,73,indx_79,1080,240,2018
"MORLEY,LM-SUBSTL0-2SW","MORLEY,LM-SUBST",L,0-2,S,W,75,indx_79,1265,265,2018
"MORLEY,LM-SUBST-MILTON,C2-6SW","MORLEY,LM-SUBST-MILTON,C",,2-6,S,W,72,indx_79,1025,225,2018
MORLEY-MILTONSIL2-6SW,MORLEY-MILTON,SIL,2-6,S,W,69,indx_69,950,230,2018
MORLEYSIL12-18MW,MORLEY,SIL,12-18,M,W,59,indx_59,355,230,2018
MORLEYSIL18-25MW,MORLEY,SIL,18-25,M,W,50,indx_59,350,230,2018
MORLEYSIL18-25SW,MORLEY,SIL,18-25,S,W,53,indx_59,350,230,2018
MORLEYSIL2-6MW,MORLEY,SIL,2-6,M,W,68,indx_69,715,230,2018
MORLEYSIL2-6SW,MORLEY,SIL,2-6,S,W,73,indx_79,1080,240,2018
MORLEYSIL6-12MW,MORLEY,SIL,6-12,M,W,65,indx_69,510,230,2018
MORLEYSIL6-12SW,MORLEY,SIL,6-12,S,W,68,indx_69,715,230,2018
MORLEYSOILS12-18SEW,MORLEY,SOILS,12-18,SE,W,42,indx_49,350,230,2018
MORLEYSOILS6-12SEW,MORLEY,SOILS,6-12,SE,W,55,indx_59,350,230,2018
MORNINGSUNSIL0-2SMW,MORNINGSUN,SIL,0-2,S,MW,82,indx_89,2035,1035,2018
MORNINGSUN-XENIASIL0-2SMW,MORNINGSUN-XENIA,SIL,0-2,S,MW,80,indx_89,1920,920,2018
MORNINGSUN-XENIASIL2-6MMW,MORNINGSUN-XENIA,SIL,2-6,M,MW,75,indx_79,1660,660,2018
MORNINGSUN-XENIASIL2-6SMW,MORNINGSUN-XENIA,SIL,2-6,S,MW,78,indx_79,1785,785,2018
MORRISTOWNCL0-8SW,MORRISTOWN,CL,0-8,S,W,48,indx_49,350,230,2018
MORRISTOWNCL8-25SW,MORRISTOWN,CL,8-25,S,W,42,indx_49,350,230,2018
MORRISTOWNCN-CL0-6SW,MORRISTOWN,CN-CL,0-6,S,W,37,indx_49,350,230,2018
MORRISTOWNCN-CL6-20SW,MORRISTOWN,CN-CL,6-20,S,W,28,indx_49,350,230,2018
MORRISTOWNCN-SICL0-8SW,MORRISTOWN,CN-SICL,0-8,S,W,37,indx_49,350,230,2018
MORRISTOWNCN-SICL8-25SW,MORRISTOWN,CN-SICL,8-25,S,W,28,indx_49,350,230,2018
MORRISTOWNL0-8SW,MORRISTOWN,L,0-8,S,W,50,indx_59,350,230,2018
MORRISTOWNL15-25SW,MORRISTOWN,L,15-25,S,W,33,indx_49,350,230,2018
MORRISTOWNL8-15SW,MORRISTOWN,L,8-15,S,W,38,indx_49,350,230,2018
MORRISTOWNSH-SICL0-3SW,MORRISTOWN,SH-SICL,0-3,S,W,37,indx_49,350,230,2018
MORRISTOWNSH-SICL1-15SW,MORRISTOWN,SH-SICL,1-15,S,W,33,indx_49,350,230,2018
MORRISTOWNSH-SICL15-25SW,MORRISTOWN,SH-SICL,15-25,S,W,27,indx_49,350,230,2018
MORRISTOWNSH-SICL3-15SW,MORRISTOWN,SH-SICL,3-15,S,W,33,indx_49,350,230,2018
MORRISTOWNSH-SICL8-25SW,MORRISTOWN,SH-SICL,8-25,S,W,28,indx_49,350,230,2018
MORRISTOWNSICL0-3SW,MORRISTOWN,SICL,0-3,S,W,48,indx_49,350,230,2018
MORRISTOWNSICL0-6SW,MORRISTOWN,SICL,0-6,S,W,48,indx_49,350,230,2018
MORRISTOWNSICL0-8SW,MORRISTOWN,SICL,0-8,S,W,48,indx_49,350,230,2018
MORRISTOWNSICL15-25SW,MORRISTOWN,SICL,15-25,S,W,33,indx_49,350,230,2018
MORRISTOWNSICL1-8SW,MORRISTOWN,SICL,1-8,S,W,48,indx_49,350,230,2018
MORRISTOWNSICL3-15SW,MORRISTOWN,SICL,3-15,S,W,48,indx_49,350,230,2018
MORRISTOWNSICL6-20SW,MORRISTOWN,SICL,6-20,S,W,44,indx_49,350,230,2018
MORRISTOWNSICL8-15SW,MORRISTOWN,SICL,8-15,S,W,48,indx_49,350,230,2018
MORRISTOWNSICL8-25SW,MORRISTOWN,SICL,8-25,S,W,41,indx_49,350,230,2018
MORRISTOWNST-CL0-8SW,MORRISTOWN,ST-CL,0-8,S,W,0,indx_49,350,230,2018
MORRISTOWNST-CL8-25SW,MORRISTOWN,ST-CL,8-25,S,W,0,indx_49,350,230,2018
"MORRISTOWN,STONYCN-SICL0-8SW","MORRISTOWN,STONY",CN-SICL,0-8,S,W,0,indx_49,350,230,2018
"MORRISTOWN,STONYCN-SICL8-25SW","MORRISTOWN,STONY",CN-SICL,8-25,S,W,0,indx_49,350,230,2018
MORRISVILLESICL12-18MMW,MORRISVILLE,SICL,12-18,M,MW,57,indx_59,350,230,2018
MORRISVILLESICL18-25MMW,MORRISVILLE,SICL,18-25,M,MW,42,indx_49,350,230,2018
MORTIMERSICL2-6MMW,MORTIMER,SICL,2-6,M,MW,56,indx_59,350,230,2018
