id,soil_series,texture,slope,erosion,drainage,prod_index,indx,cropland,woodland,year
"FULTON,T-SUBSTSICL2-6SSWP","FULTON,T-SUBST",SICL,2-6,S,SWP,61,indx_69,610,230,2017
"FULTON,T-SUBSTSIL0-2SSWP","FULTON,T-SUBST",SIL,0-2,S,SWP,67,indx_69,1110,230,2017
"FULTON,V,S-SUBSLL0-2SSWP","FULTON,V,S-SUBSL",L,0-2,S,SWP,71,indx_79,1380,230,2017
GALENFS0-2SMW,GALEN,FS,0-2,S,MW,70,indx_79,1540,540,2017
GALENFS2-6SMW,GALEN,FS,2-6,S,MW,67,indx_69,1250,250,2017
GALENLFS0-2SMW,GALEN,LFS,0-2,S,MW,70,indx_79,1540,540,2017
GALENLFS1-6SMW,GALEN,LFS,1-6,S,MW,69,indx_69,1400,400,2017
GALENLFS2-6SMW,GALEN,LFS,2-6,S,MW,67,indx_69,1250,250,2017
"GALEN,LM-SUBSTLFS0-6SMW","GALEN,LM-SUBST",LFS,0-6,S,MW,58,indx_59,350,230,2017
"GALEN,SH-SUBSTLFS0-6SMW","GALEN,SH-SUBST",LFS,0-6,S,MW,58,indx_59,350,230,2017
GALLIAL12-18SW,GALLIA,L,12-18,S,W,69,indx_69,950,230,2017
GALLIAL6-12SW,GALLIA,L,6-12,S,W,74,indx_79,1420,420,2017
GALLIAL8-15MW,GALLIA,L,8-15,M,W,61,indx_69,590,230,2017
GALLIAL8-15SW,GALLIA,L,8-15,S,W,74,indx_79,1280,280,2017
GALLIASIL12-18SW,GALLIA,SIL,12-18,S,W,69,indx_69,950,230,2017
GALLIASIL2-6SW,GALLIA,SIL,2-6,S,W,78,indx_79,1660,660,2017
GALLIASIL6-12SW,GALLIA,SIL,6-12,S,W,74,indx_79,1420,420,2017
GALLIPOLISSIL0-2SMW,GALLIPOLIS,SIL,0-2,S,MW,77,indx_79,1920,920,2017
GALLIPOLISSIL1-6SMW,GALLIPOLIS,SIL,1-6,S,MW,72,indx_79,1790,790,2017
GALLIPOLISSIL2-6SMW,GALLIPOLIS,SIL,2-6,S,MW,76,indx_79,1790,790,2017
GALLIPOLISSIL6-15SMW,GALLIPOLIS,SIL,6-15,S,MW,65,indx_69,1240,240,2017
GALLMANL0-2SW,GALLMAN,L,0-2,S,W,71,indx_79,1290,290,2017
GALLMANL1-4SW,GALLMAN,L,1-4,S,W,69,indx_69,1190,230,2017
GALLMANL2-6SW,GALLMAN,L,2-6,S,W,68,indx_69,1140,230,2017
GALLMANL6-12SW,GALLMAN,L,6-12,S,W,64,indx_69,830,230,2017
"GALLMAN,L-SUBSTL6-12MW","GALLMAN,L-SUBST",L,6-12,M,W,67,indx_69,1190,230,2017
"GALLMAN,L-SUBSTSIL0-2SW","GALLMAN,L-SUBST",SIL,0-2,S,W,76,indx_79,1910,910,2017
"GALLMAN,L-SUBSTSIL2-6SW","GALLMAN,L-SUBST",SIL,2-6,S,W,73,indx_79,1760,760,2017
"GALLMAN,L-SUBSTSIL6-12SW","GALLMAN,L-SUBST",SIL,6-12,S,W,69,indx_69,1320,320,2017
GALLMANSIL0-2SW,GALLMAN,SIL,0-2,S,W,71,indx_79,1290,290,2017
GALLMANSIL2-6SW,GALLMAN,SIL,2-6,S,W,68,indx_69,1140,230,2017
GALLMANSL2-6SW,GALLMAN,SL,2-6,S,W,66,indx_69,1010,230,2017
"GALLMAN,T-SUBSTSIL2-6SW","GALLMAN,T-SUBST",SIL,2-6,S,W,73,indx_79,1760,760,2017
GASCONADESICL12-18MW,GASCONADE,SICL,12-18,M,W,43,indx_49,350,230,2017
GASCONADESICL6-12SW,GASCONADE,SICL,6-12,S,W,47,indx_49,350,230,2017
GAVERSSIL2-6SSWP,GAVERS,SIL,2-6,S,SWP,63,indx_69,840,230,2017
GEEBURGSICL12-18MMW,GEEBURG,SICL,12-18,M,MW,30,indx_49,350,230,2017
GEEBURGSICL18-25MMW,GEEBURG,SICL,18-25,M,MW,0,indx_49,350,230,2017
GEEBURGSICL6-12MMW,GEEBURG,SICL,6-12,M,MW,42,indx_49,350,230,2017
GEEBURGSICL6-12SEMW,GEEBURG,SICL,6-12,SE,MW,30,indx_49,350,230,2017
GEEBURGSIL12-18MMW,GEEBURG,SIL,12-18,M,MW,30,indx_49,350,230,2017
GEEBURGSIL12-18SMW,GEEBURG,SIL,12-18,S,MW,30,indx_49,350,230,2017
GEEBURGSIL12-25MMW,GEEBURG,SIL,12-25,M,MW,50,indx_59,350,230,2017
GEEBURGSIL2-6MMW,GEEBURG,SIL,2-6,M,MW,48,indx_49,350,230,2017
GEEBURGSIL2-6SMW,GEEBURG,SIL,2-6,S,MW,53,indx_59,350,230,2017
GEEBURGSIL6-12MMW,GEEBURG,SIL,6-12,M,MW,42,indx_49,350,230,2017
GEEBURGSIL6-12SMW,GEEBURG,SIL,6-12,S,MW,47,indx_49,350,230,2017
GEEBURGSIL6-18SMW,GEEBURG,SIL,6-18,S,MW,33,indx_49,350,230,2017
"GENESEE,FF-PHL0-2SW","GENESEE,FF-PH",L,0-2,S,W,67,indx_69,1510,510,2017
"GENESEE,FF-PHSIL0-2SW","GENESEE,FF-PH",SIL,0-2,S,W,67,indx_69,1510,510,2017
GENESEEFSL0-2SW,GENESEE,FSL,0-2,S,W,67,indx_69,1540,540,2017
GENESEEL0-2SW,GENESEE,L,0-2,S,W,67,indx_69,1540,540,2017
"GENESEE,OF-PHL0-2SW","GENESEE,OF-PH",L,0-2,S,W,69,indx_69,1790,790,2017
"GENESEE,OF-PHSIL0-2SW","GENESEE,OF-PH",SIL,0-2,S,W,71,indx_79,1790,790,2017
GENESEESIL0-2SW,GENESEE,SIL,0-2,S,W,67,indx_69,1540,540,2017
"GENESEE,S-SUBSTL0-2SW","GENESEE,S-SUBST",L,0-2,S,W,67,indx_69,1540,540,2017
"GENESEE,S-SUBSTSIL0-2SW","GENESEE,S-SUBST",SIL,0-2,S,W,67,indx_69,1540,540,2017
"GENESEE,T-SUBST,OF-PHSIL0-2SW","GENESEE,T-SUBST,OF-PH",SIL,0-2,S,W,71,indx_79,1790,790,2017
"GENESEE,T-SUBST,RF-PHSIL0-2SW","GENESEE,T-SUBST,RF-PH",SIL,0-2,S,W,71,indx_79,1790,790,2017
"GENESEE,V,FF-PHL0-2SW","GENESEE,V,FF-PH",L,0-2,S,W,59,indx_59,350,230,2017
GERMANOFSL15-25SW,GERMANO,FSL,15-25,S,W,53,indx_59,350,230,2017
GERMANOFSL6-15SW,GERMANO,FSL,6-15,S,W,60,indx_69,410,230,2017
"GERMANO-GILPIN,C15-25SW","GERMANO-GILPIN,C",,15-25,S,W,51,indx_59,350,230,2017
"GERMANO-GILPIN,C6-15SW","GERMANO-GILPIN,C",,6-15,S,W,60,indx_69,410,230,2017
GERMANOSL15-25SW,GERMANO,SL,15-25,S,W,53,indx_59,350,230,2017
GERMANOSL2-6SW,GERMANO,SL,2-6,S,W,63,indx_69,670,230,2017
GERMANOSL6-15MW,GERMANO,SL,6-15,M,W,57,indx_59,350,230,2017
"GESSIE,FF-PHL0-2SW","GESSIE,FF-PH",L,0-2,S,W,76,indx_79,1940,940,2017
"GESSIE,FF-PHSIL0-2SW","GESSIE,FF-PH",SIL,0-2,S,W,76,indx_79,1940,940,2017
"GESSIE,OF-PHSIL0-2SW","GESSIE,OF-PH",SIL,0-2,S,W,77,indx_79,1940,940,2017
GILFORDFSL0-1SVP,GILFORD,FSL,0-1,S,VP,83,indx_89,2980,1180,2017
GILFORDFSL0-2SVP,GILFORD,FSL,0-2,S,VP,83,indx_89,2980,1180,2017
GILFORDMK-L0-1SVP,GILFORD,MK-L,0-1,S,VP,86,indx_89,3250,1450,2017
"GILPIN-AARON,C6-15SW","GILPIN-AARON,C",,6-15,S,W,59,indx_59,420,230,2017
"GILPIN-COSHOCTON,C15-25SW","GILPIN-COSHOCTON,C",,15-25,S,W,52,indx_59,350,230,2017
"GILPIN-COSHOCTON,CSIL6-15SW","GILPIN-COSHOCTON,C",SIL,6-15,S,W,60,indx_69,530,230,2017
GILPIN-COSHOCTONSIL15-25SW,GILPIN-COSHOCTON,SIL,15-25,S,W,52,indx_59,350,230,2017
GILPIN-COSHOCTONSIL6-15SW,GILPIN-COSHOCTON,SIL,6-15,S,W,60,indx_69,530,230,2017
GILPIN-COSHOCTONSIL8-15SW,GILPIN-COSHOCTON,SIL,8-15,S,W,59,indx_59,420,230,2017
"GILPIN-GUERNSEY,C15-25SW","GILPIN-GUERNSEY,C",,15-25,S,W,51,indx_59,350,230,2017
GILPIN-LATHAMSIL15-25SW,GILPIN-LATHAM,SIL,15-25,S,W,47,indx_49,350,230,2017
"GILPIN-LOWELL,C15-25SW","GILPIN-LOWELL,C",,15-25,S,W,52,indx_59,350,230,2017
"GILPIN-LOWELL,C6-15SW","GILPIN-LOWELL,C",,6-15,S,W,62,indx_69,550,230,2017
GILPIN-LOWELLSIL15-25SW,GILPIN-LOWELL,SIL,15-25,S,W,52,indx_59,350,230,2017
GILPIN-LOWELLSIL8-15SW,GILPIN-LOWELL,SIL,8-15,S,W,60,indx_69,440,230,2017
"GILPIN-RARDEN,C15-25MW","GILPIN-RARDEN,C",,15-25,M,W,42,indx_49,350,230,2017
"GILPIN-RARDEN,C15-25SW","GILPIN-RARDEN,C",,15-25,S,W,53,indx_59,350,230,2017
"GILPIN-RARDEN,C6-15SW","GILPIN-RARDEN,C",,6-15,S,W,58,indx_59,350,230,2017
GILPINSIL12-18SW,GILPIN,SIL,12-18,S,W,56,indx_59,350,230,2017
GILPINSIL15-25SW,GILPIN,SIL,15-25,S,W,51,indx_59,350,230,2017
GILPINSIL18-25SW,GILPIN,SIL,18-25,S,W,46,indx_49,350,230,2017
GILPINSIL2-6SW,GILPIN,SIL,2-6,S,W,63,indx_69,790,230,2017
GILPINSIL2-8SW,GILPIN,SIL,2-8,S,W,63,indx_69,790,230,2017
GILPINSIL3-8SW,GILPIN,SIL,3-8,S,W,63,indx_69,790,230,2017
GILPINSIL6-12MW,GILPIN,SIL,6-12,M,W,57,indx_59,350,230,2017
GILPINSIL6-12SW,GILPIN,SIL,6-12,S,W,61,indx_69,520,230,2017
GILPINSIL6-15MW,GILPIN,SIL,6-15,M,W,57,indx_59,350,230,2017
GILPINSIL6-15SW,GILPIN,SIL,6-15,S,W,59,indx_59,410,230,2017
GILPINSIL8-15MW,GILPIN,SIL,8-15,M,W,56,indx_59,350,230,2017
GILPINSIL8-15SW,GILPIN,SIL,8-15,S,W,59,indx_59,390,230,2017
"GILPIN-SUMMITVILLE-UPSHUR,C12-18SEW","GILPIN-SUMMITVILLE-UPSHUR,C",,12-18,SE,W,42,indx_49,350,230,2017
"GILPIN-SUMMITVILLE-UPSHUR,C12-18SW","GILPIN-SUMMITVILLE-UPSHUR,C",,12-18,S,W,54,indx_59,350,230,2017
"GILPIN-SUMMITVILLE-UPSHUR,C18-25SEW","GILPIN-SUMMITVILLE-UPSHUR,C",,18-25,SE,W,0,indx_49,350,230,2017
"GILPIN-SUMMITVILLE-UPSHUR,C18-25SW","GILPIN-SUMMITVILLE-UPSHUR,C",,18-25,S,W,46,indx_49,350,230,2017
"GILPIN-SUMMITVILLE-UPSHUR,C6-12SW","GILPIN-SUMMITVILLE-UPSHUR,C",,6-12,S,W,58,indx_59,360,230,2017
"GILPIN-TARHOLLOW,C6-15SW","GILPIN-TARHOLLOW,C",,6-15,S,W,59,indx_59,350,230,2017
"GILPIN-TILSIT,C6-12SW","GILPIN-TILSIT,C",,6-12,S,W,62,indx_69,660,230,2017
"GILPIN-UPSHUR,C12-18MW","GILPIN-UPSHUR,C",,12-18,M,W,56,indx_59,350,230,2017
"GILPIN-UPSHUR,C12-18SW","GILPIN-UPSHUR,C",,12-18,S,W,58,indx_59,350,230,2017
"GILPIN-UPSHUR,C12-20MW","GILPIN-UPSHUR,C",,12-20,M,W,55,indx_59,350,230,2017
"GILPIN-UPSHUR,C15-25MW","GILPIN-UPSHUR,C",,15-25,M,W,47,indx_49,350,230,2017
"GILPIN-UPSHUR,C15-25SW","GILPIN-UPSHUR,C",,15-25,S,W,57,indx_59,350,230,2017
"GILPIN-UPSHUR,C2-6MW","GILPIN-UPSHUR,C",,2-6,M,W,62,indx_69,350,230,2017
"GILPIN-UPSHUR,C6-12MW","GILPIN-UPSHUR,C",,6-12,M,W,60,indx_69,350,230,2017
"GILPIN-UPSHUR,C8-15SW","GILPIN-UPSHUR,C",,8-15,S,W,63,indx_69,350,230,2017
GILPIN-WESTMORELANDSIL12-18MW,GILPIN-WESTMORELAND,SIL,12-18,M,W,59,indx_59,350,230,2017
GILPIN-WESTMORELANDSIL12-18SEW,GILPIN-WESTMORELAND,SIL,12-18,SE,W,42,indx_49,350,230,2017
GILPIN-WESTMORELANDSIL2-6MW,GILPIN-WESTMORELAND,SIL,2-6,M,W,68,indx_69,710,230,2017
GILPIN-WESTMORELANDSIL6-12MW,GILPIN-WESTMORELAND,SIL,6-12,M,W,63,indx_69,460,230,2017
GINATSIL0-2SP,GINAT,SIL,0-2,S,P,59,indx_59,720,230,2017
"GLENDORA,FF-PHLFS0-2SVP","GLENDORA,FF-PH",LFS,0-2,S,VP,0,indx_49,350,230,2017
"GLENFORD,OF-PHSIL0-2SMW","GLENFORD,OF-PH",SIL,0-2,S,MW,81,indx_89,1960,960,2017
GLENFORDSIL0-2SMW,GLENFORD,SIL,0-2,S,MW,81,indx_89,1960,960,2017
GLENFORDSIL0-3SMW,GLENFORD,SIL,0-3,S,MW,81,indx_89,1960,960,2017
GLENFORDSIL12-18MMW,GLENFORD,SIL,12-18,M,MW,59,indx_59,350,230,2017
GLENFORDSIL12-18SMW,GLENFORD,SIL,12-18,S,MW,65,indx_69,770,230,2017
GLENFORDSIL1-7SMW,GLENFORD,SIL,1-7,S,MW,78,indx_79,1740,740,2017
GLENFORDSIL18-25MMW,GLENFORD,SIL,18-25,M,MW,57,indx_59,350,230,2017
GLENFORDSIL1-8SMW,GLENFORD,SIL,1-8,S,MW,78,indx_79,1740,740,2017
GLENFORDSIL2-5SMW,GLENFORD,SIL,2-5,S,MW,78,indx_79,1740,740,2017
GLENFORDSIL2-6SMW,GLENFORD,SIL,2-6,S,MW,78,indx_79,1740,740,2017
GLENFORDSIL3-8SMW,GLENFORD,SIL,3-8,S,MW,76,indx_79,1680,680,2017
GLENFORDSIL5-10MMW,GLENFORD,SIL,5-10,M,MW,71,indx_79,1240,240,2017
GLENFORDSIL5-10SMW,GLENFORD,SIL,5-10,S,MW,75,indx_79,1560,560,2017
GLENFORDSIL6-12MMW,GLENFORD,SIL,6-12,M,MW,71,indx_79,1240,240,2017
GLENFORDSIL6-12SMW,GLENFORD,SIL,6-12,S,MW,75,indx_79,1560,560,2017
GLENFORDSIL6-15MMW,GLENFORD,SIL,6-15,M,MW,69,indx_69,1060,230,2017
GLENFORDSIL6-15SMW,GLENFORD,SIL,6-15,S,MW,71,indx_79,1360,360,2017
GLENFORDSIL7-15SMW,GLENFORD,SIL,7-15,S,MW,71,indx_79,1240,240,2017
GLENFORDSIL8-15SMW,GLENFORD,SIL,8-15,S,MW,71,indx_79,1240,240,2017
"GLYNWOOD-BLOUNT-HOUCKTOWN,C1-4SMW","GLYNWOOD-BLOUNT-HOUCKTOWN,C",,1-4,S,MW,72,indx_79,1570,570,2017
GLYNWOODCL12-18SEMW,GLYNWOOD,CL,12-18,SE,MW,47,indx_49,350,230,2017
GLYNWOODCL2-6MMW,GLYNWOOD,CL,2-6,M,MW,65,indx_69,630,230,2017
GLYNWOODCL6-12MMW,GLYNWOOD,CL,6-12,M,MW,61,indx_69,440,230,2017
GLYNWOODCL6-12SEMW,GLYNWOOD,CL,6-12,SE,MW,54,indx_59,350,230,2017
GLYNWOODL0-2SMW,GLYNWOOD,L,0-2,S,MW,73,indx_79,1380,380,2017
GLYNWOODL12-18MMW,GLYNWOOD,L,12-18,M,MW,56,indx_59,350,230,2017
GLYNWOODL2-4SMW,GLYNWOOD,L,2-4,S,MW,70,indx_79,1110,230,2017
GLYNWOODL2-6MMW,GLYNWOOD,L,2-6,M,MW,65,indx_69,630,230,2017
GLYNWOODL2-6SMW,GLYNWOOD,L,2-6,S,MW,70,indx_79,1090,230,2017
GLYNWOODL6-12MMW,GLYNWOOD,L,6-12,M,MW,61,indx_69,440,230,2017
GLYNWOODL6-12SMW,GLYNWOOD,L,6-12,S,MW,65,indx_69,630,230,2017
"GLYNWOOD,LM-SUBSTL0-2SMW","GLYNWOOD,LM-SUBST",L,0-2,S,MW,73,indx_79,1380,380,2017
GLYNWOODSICL2-6MMW,GLYNWOOD,SICL,2-6,M,MW,62,indx_69,470,230,2017
GLYNWOODSICL6-12MMW,GLYNWOOD,SICL,6-12,M,MW,60,indx_69,350,230,2017
GLYNWOODSICL6-12SEMW,GLYNWOOD,SICL,6-12,SE,MW,54,indx_59,350,230,2017
GLYNWOODSIL0-2SMW,GLYNWOOD,SIL,0-2,S,MW,73,indx_79,1380,380,2017
GLYNWOODSIL12-18MMW,GLYNWOOD,SIL,12-18,M,MW,56,indx_59,350,230,2017
GLYNWOODSIL2-6MMW,GLYNWOOD,SIL,2-6,M,MW,65,indx_69,630,230,2017
GLYNWOODSIL2-6SMW,GLYNWOOD,SIL,2-6,S,MW,70,indx_79,1090,230,2017
GLYNWOODSIL6-12MMW,GLYNWOOD,SIL,6-12,M,MW,61,indx_69,440,230,2017
GLYNWOODSIL6-12SMW,GLYNWOOD,SIL,6-12,S,MW,65,indx_69,630,230,2017
"GRANBY,C-SUBSTLS0-2SVP","GRANBY,C-SUBST",LS,0-2,S,VP,74,indx_79,1950,230,2017
GRANBYLFS0-2SVP,GRANBY,LFS,0-2,S,VP,74,indx_79,1950,230,2017
GRANBYLS0-2SVP,GRANBY,LS,0-2,S,VP,74,indx_79,1950,230,2017
GRANBYSL0-2SVP,GRANBY,SL,0-2,S,VP,76,indx_79,2220,420,2017
"GRANBY,T-SUBSTLFS0-1SVP","GRANBY,T-SUBST",LFS,0-1,S,VP,74,indx_79,1950,230,2017
GRESHAMSIL2-5SSWP,GRESHAM,SIL,2-5,S,SWP,57,indx_59,350,230,2017
GRESHAMSIL2-6SSWP,GRESHAM,SIL,2-6,S,SWP,57,indx_59,350,230,2017
GRESHAMSIL5-10SSWP,GRESHAM,SIL,5-10,S,SWP,52,indx_59,350,230,2017
GUERNSEY-GILPIN8-15SMW,GUERNSEY-GILPIN,,8-15,S,MW,61,indx_69,660,230,2017
"GUERNSEY-GILPIN,C15-25SMW","GUERNSEY-GILPIN,C",,15-25,S,MW,56,indx_59,350,230,2017
GUERNSEY-GILPINSIL8-15SMW,GUERNSEY-GILPIN,SIL,8-15,S,MW,61,indx_69,660,230,2017
GUERNSEYSICL15-25MMW,GUERNSEY,SICL,15-25,M,MW,50,indx_59,350,230,2017
GUERNSEYSICL3-8SMW,GUERNSEY,SICL,3-8,S,MW,69,indx_69,1050,230,2017
GUERNSEYSICL6-12MMW,GUERNSEY,SICL,6-12,M,MW,64,indx_69,780,230,2017
GUERNSEYSICL6-12SEMW,GUERNSEY,SICL,6-12,SE,MW,50,indx_59,350,230,2017
GUERNSEYSICL7-15MMW,GUERNSEY,SICL,7-15,M,MW,63,indx_69,730,230,2017
GUERNSEYSICL8-15MMW,GUERNSEY,SICL,8-15,M,MW,63,indx_69,730,230,2017
GUERNSEYSIL10-15MMW,GUERNSEY,SIL,10-15,M,MW,63,indx_69,550,230,2017
GUERNSEYSIL12-18SMW,GUERNSEY,SIL,12-18,S,MW,61,indx_69,350,230,2017
GUERNSEYSIL15-25MMW,GUERNSEY,SIL,15-25,M,MW,51,indx_59,350,230,2017
GUERNSEYSIL15-25SMW,GUERNSEY,SIL,15-25,S,MW,54,indx_59,350,230,2017
GUERNSEYSIL1-6SMW,GUERNSEY,SIL,1-6,S,MW,73,indx_79,1300,300,2017
GUERNSEYSIL1-7SMW,GUERNSEY,SIL,1-7,S,MW,73,indx_79,1300,300,2017
GUERNSEYSIL2-5SMW,GUERNSEY,SIL,2-5,S,MW,72,indx_79,1340,340,2017
GUERNSEYSIL2-6SMW,GUERNSEY,SIL,2-6,S,MW,72,indx_79,1340,340,2017
GUERNSEYSIL3-8SMW,GUERNSEY,SIL,3-8,S,MW,71,indx_79,1150,230,2017
GUERNSEYSIL5-10MMW,GUERNSEY,SIL,5-10,M,MW,66,indx_69,750,230,2017
GUERNSEYSIL5-10SMW,GUERNSEY,SIL,5-10,S,MW,69,indx_69,1070,230,2017
GUERNSEYSIL6-12MMW,GUERNSEY,SIL,6-12,M,MW,64,indx_69,780,230,2017
GUERNSEYSIL6-12SMW,GUERNSEY,SIL,6-12,S,MW,69,indx_69,1070,230,2017
GUERNSEYSIL6-15MMW,GUERNSEY,SIL,6-15,M,MW,65,indx_69,690,230,2017
GUERNSEYSIL6-15SMW,GUERNSEY,SIL,6-15,S,MW,69,indx_69,1070,230,2017
GUERNSEYSIL8-15SMW,GUERNSEY,SIL,8-15,S,MW,67,indx_69,750,230,2017
GUERNSEYSOILS12-18SEMW,GUERNSEY,SOILS,12-18,SE,MW,37,indx_49,350,230,2017
"GUERNSEY-UPSHUR,C12-18MMW","GUERNSEY-UPSHUR,C",,12-18,M,MW,56,indx_59,350,230,2017
"GUERNSEY-UPSHUR,C12-20MMW","GUERNSEY-UPSHUR,C",,12-20,M,MW,56,indx_59,350,230,2017
"GUERNSEY-UPSHUR,C15-25SMW","GUERNSEY-UPSHUR,C",,15-25,S,MW,52,indx_59,350,230,2017
"GUERNSEY-UPSHUR,C2-6SMW","GUERNSEY-UPSHUR,C",,2-6,S,MW,72,indx_79,1340,340,2017
"GUERNSEY-UPSHUR,C6-12MMW","GUERNSEY-UPSHUR,C",,6-12,M,MW,62,indx_69,790,230,2017
"GUERNSEY-UPSHUR,C8-15SMW","GUERNSEY-UPSHUR,C",,8-15,S,MW,61,indx_69,530,230,2017
GUERNSEY-UPSHURSICL15-25MMW,GUERNSEY-UPSHUR,SICL,15-25,M,MW,50,indx_59,350,230,2017
GUERNSEY-UPSHURSICL6-15MMW,GUERNSEY-UPSHUR,SICL,6-15,M,MW,63,indx_69,520,230,2017
"GUERNSEY,V,THIN SOLUMSICL10-15MMW","GUERNSEY,V,THIN SOLUM",SICL,10-15,M,MW,62,indx_69,350,230,2017
"GUERNSEY,V,THIN SOLUMSICL15-20MMW","GUERNSEY,V,THIN SOLUM",SICL,15-20,M,MW,54,indx_59,350,230,2017
GUERNSEY-WESTMORELANDSIL15-25SMW,GUERNSEY-WESTMORELAND,SIL,15-25,S,MW,56,indx_59,350,230,2017
GUERNSEY-WESTMORELANDSIL8-15SMW,GUERNSEY-WESTMORELAND,SIL,8-15,S,MW,61,indx_69,660,230,2017
GUERNSEY-WESTMORESIL12-18MMW,GUERNSEY-WESTMORE,SIL,12-18,M,MW,63,indx_69,350,230,2017
GUERNSEY-WESTMORESIL6-12MMW,GUERNSEY-WESTMORE,SIL,6-12,M,MW,68,indx_69,650,230,2017
HACKERSSIL0-2SW,HACKERS,SIL,0-2,S,W,73,indx_79,1530,530,2017
HACKERSSIL0-3SW,HACKERS,SIL,0-3,S,W,73,indx_79,1530,530,2017
HACKERSSIL2-6SW,HACKERS,SIL,2-6,S,W,71,indx_79,1240,240,2017
HACKERSSIL3-8SW,HACKERS,SIL,3-8,S,W,69,indx_69,1180,230,2017
HACKERSSIL6-12SW,HACKERS,SIL,6-12,S,W,68,indx_69,1070,230,2017
HANEYFSL0-2SMW,HANEY,FSL,0-2,S,MW,72,indx_79,1500,500,2017
HANEYFSL2-6SMW,HANEY,FSL,2-6,S,MW,69,indx_69,1280,280,2017
HANEYL0-2SMW,HANEY,L,0-2,S,MW,74,indx_79,1630,630,2017
HANEYL1-6SMW,HANEY,L,1-6,S,MW,71,indx_79,1460,460,2017
HANEYL2-6SMW,HANEY,L,2-6,S,MW,71,indx_79,1460,460,2017
HANEYL6-12MMW,HANEY,L,6-12,M,MW,68,indx_69,1260,260,2017
HANEY-RAWSONL6-12SMW,HANEY-RAWSON,L,6-12,S,MW,71,indx_79,1200,230,2017
HANEY-RAWSONSL1-6SMW,HANEY-RAWSON,SL,1-6,S,MW,73,indx_79,1490,490,2017
HANEY-RAWSONSL6-12SMW,HANEY-RAWSON,SL,6-12,S,MW,69,indx_69,1060,230,2017
HANEYSIL0-2SMW,HANEY,SIL,0-2,S,MW,72,indx_79,1630,630,2017
HANEYSIL2-6SMW,HANEY,SIL,2-6,S,MW,71,indx_79,1460,460,2017
HANEYSIL6-15MMW,HANEY,SIL,6-15,M,MW,62,indx_69,650,230,2017
HANEYSL0-2SMW,HANEY,SL,0-2,S,MW,72,indx_79,1500,500,2017
HANEYSL2-6SMW,HANEY,SL,2-6,S,MW,69,indx_69,1280,280,2017
HANOVERSIL10-15MW,HANOVER,SIL,10-15,M,W,61,indx_69,900,230,2017
HANOVERSIL12-18MW,HANOVER,SIL,12-18,M,W,59,indx_59,600,230,2017
HANOVERSIL12-18SEW,HANOVER,SIL,12-18,SE,W,42,indx_49,350,230,2017
HANOVERSIL12-18SW,HANOVER,SIL,12-18,S,W,61,indx_69,900,230,2017
HANOVERSIL15-20MW,HANOVER,SIL,15-20,M,W,40,indx_49,350,230,2017
HANOVERSIL18-25SW,HANOVER,SIL,18-25,S,W,40,indx_49,350,230,2017
HANOVERSIL2-5MW,HANOVER,SIL,2-5,M,W,71,indx_79,1300,300,2017
HANOVERSIL2-5SW,HANOVER,SIL,2-5,S,W,73,indx_79,1530,530,2017
HANOVERSIL2-6MW,HANOVER,SIL,2-6,M,W,71,indx_79,1300,300,2017
HANOVERSIL2-6SW,HANOVER,SIL,2-6,S,W,73,indx_79,1530,530,2017
HANOVERSIL5-10MW,HANOVER,SIL,5-10,M,W,64,indx_69,1070,230,2017
HANOVERSIL5-10SW,HANOVER,SIL,5-10,S,W,68,indx_69,1370,370,2017
HANOVERSIL6-12MW,HANOVER,SIL,6-12,M,W,63,indx_69,1010,230,2017
HANOVERSIL6-12SEW,HANOVER,SIL,6-12,SE,W,48,indx_49,350,230,2017
HANOVERSIL6-12SW,HANOVER,SIL,6-12,S,W,67,indx_69,1100,230,2017
"HAPLAQUENTS,LOAMY0-2SVP","HAPLAQUENTS,LOAMY",,0-2,S,VP,0,indx_49,350,230,2017
HARBORFSL0-3SMW,HARBOR,FSL,0-3,S,MW,61,indx_69,870,230,2017
HARBORFSL6-12SMW,HARBOR,FSL,6-12,S,MW,57,indx_59,430,230,2017
"HARROD,FF-PHSIL0-1SMW","HARROD,FF-PH",SIL,0-1,S,MW,78,indx_79,2080,1080,2017
"HARROD,FF-PHSIL0-2SMW","HARROD,FF-PH",SIL,0-2,S,MW,78,indx_79,2080,1080,2017
"HARTSHORN,OF-PHSIL0-2SW","HARTSHORN,OF-PH",SIL,0-2,S,W,73,indx_79,1260,260,2017
HARTSHORNSIL0-2SW,HARTSHORN,SIL,0-2,S,W,73,indx_79,1260,260,2017
"HARTSHORN,V,WETSIL0-2SSWP","HARTSHORN,V,WET",SIL,0-2,S,SWP,56,indx_59,790,230,2017
"HASKINS-CANEADEA,C2-6SSWP","HASKINS-CANEADEA,C",,2-6,S,SWP,61,indx_69,980,230,2017
"HASKINS-DIGBY,OVER CLAYFSL0-2SSWP","HASKINS-DIGBY,OVER CLAY",FSL,0-2,S,SWP,76,indx_79,2170,370,2017
"HASKINS-DIGBY,OVER CLAYFSL2-6SSWP","HASKINS-DIGBY,OVER CLAY",FSL,2-6,S,SWP,73,indx_79,1870,230,2017
"HASKINS-DIGBY,OVER CLAYL0-2SSWP","HASKINS-DIGBY,OVER CLAY",L,0-2,S,SWP,77,indx_79,2230,430,2017
